NodeID	NodeType
208	ntype_2
209	ntype_2
210	ntype_2
211	ntype_2
212	ntype_1
213	ntype_0
214	ntype_3
215	ntype_3
216	ntype_1
217	ntype_0
218	ntype_1
219	ntype_0
220	ntype_1
221	ntype_3
222	ntype_3
223	ntype_0
224	ntype_3
225	ntype_0
226	ntype_2
227	ntype_1
228	ntype_3
229	ntype_0
230	ntype_0
231	ntype_3
232	ntype_0
233	ntype_1
234	ntype_0
235	ntype_2
236	ntype_3
237	ntype_1
238	ntype_0
239	ntype_2
240	ntype_3
241	ntype_0
242	ntype_1
243	ntype_2
244	ntype_2
245	ntype_2
246	ntype_1
247	ntype_0
248	ntype_3
249	ntype_0
250	ntype_1
251	ntype_1
252	ntype_1
253	ntype_2
254	ntype_0
255	ntype_1
256	ntype_3
257	ntype_1
258	ntype_3
259	ntype_1
260	ntype_3
261	ntype_1
262	ntype_0
263	ntype_0
264	ntype_2
265	ntype_3
266	ntype_1
267	ntype_1
268	ntype_2
269	ntype_1
270	ntype_2
271	ntype_2
272	ntype_1
273	ntype_2
274	ntype_0
275	ntype_3
276	ntype_1
277	ntype_3
278	ntype_3
279	ntype_1
280	ntype_2
281	ntype_1
282	ntype_0
283	ntype_2
284	ntype_3
285	ntype_1
286	ntype_0
287	ntype_0
288	ntype_1
289	ntype_0
290	ntype_0
291	ntype_3
292	ntype_2
293	ntype_1
294	ntype_0
295	ntype_1
296	ntype_1
297	ntype_3
298	ntype_0
299	ntype_2
300	ntype_1
301	ntype_1
302	ntype_1
303	ntype_3
304	ntype_2
305	ntype_0
306	ntype_0
307	ntype_2
308	ntype_0
309	ntype_3
310	ntype_0
311	ntype_2
312	ntype_0
313	ntype_2
314	ntype_0
315	ntype_0
316	ntype_2
317	ntype_2
318	ntype_0
319	ntype_1
320	ntype_1
321	ntype_1
322	ntype_2
323	ntype_1
324	ntype_3
325	ntype_0
326	ntype_2
327	ntype_0
328	ntype_0
329	ntype_1
330	ntype_3
331	ntype_1
332	ntype_2
333	ntype_0
334	ntype_0
335	ntype_1
336	ntype_1
337	ntype_0
338	ntype_3
339	ntype_1
340	ntype_2
341	ntype_0
342	ntype_2
343	ntype_0
344	ntype_3
345	ntype_3
346	ntype_1
347	ntype_1
348	ntype_2
349	ntype_1
350	ntype_0
351	ntype_2
352	ntype_3
353	ntype_2
354	ntype_2
355	ntype_0
356	ntype_0
357	ntype_2
358	ntype_1
359	ntype_2
360	ntype_0
361	ntype_1
362	ntype_2
363	ntype_2
364	ntype_3
365	ntype_3
366	ntype_0
367	ntype_3
368	ntype_3
369	ntype_2
370	ntype_1
371	ntype_2
372	ntype_2
373	ntype_0
374	ntype_0
375	ntype_3
376	ntype_1
377	ntype_3
378	ntype_1
379	ntype_1
380	ntype_2
381	ntype_0
382	ntype_3
383	ntype_2
384	ntype_2
385	ntype_0
386	ntype_2
387	ntype_2
388	ntype_3
389	ntype_0
390	ntype_1
391	ntype_2
392	ntype_3
393	ntype_0
394	ntype_1
395	ntype_0
396	ntype_2
397	ntype_3
398	ntype_0
399	ntype_0
400	ntype_1
401	ntype_1
402	ntype_1
403	ntype_0
404	ntype_0
405	ntype_0
406	ntype_3
407	ntype_2
408	ntype_1
409	ntype_3
410	ntype_0
411	ntype_3
412	ntype_3
413	ntype_2
414	ntype_2
415	ntype_1
416	ntype_0
417	ntype_1
418	ntype_3
419	ntype_2
420	ntype_0
421	ntype_1
422	ntype_3
423	ntype_0
424	ntype_2
425	ntype_0
426	ntype_3
427	ntype_1
428	ntype_3
429	ntype_0
430	ntype_3
431	ntype_2
432	ntype_3
433	ntype_1
434	ntype_0
435	ntype_1
436	ntype_0
437	ntype_0
438	ntype_2
439	ntype_0
440	ntype_1
441	ntype_0
442	ntype_0
443	ntype_2
444	ntype_3
445	ntype_0
446	ntype_1
447	ntype_3
448	ntype_0
449	ntype_0
450	ntype_1
451	ntype_2
452	ntype_3
453	ntype_3
454	ntype_1
455	ntype_0
456	ntype_2
457	ntype_0
458	ntype_2
459	ntype_2
460	ntype_0
461	ntype_0
462	ntype_0
463	ntype_1
464	ntype_1
465	ntype_1
466	ntype_2
467	ntype_1
468	ntype_3
469	ntype_0
470	ntype_2
471	ntype_3
472	ntype_0
473	ntype_3
474	ntype_0
475	ntype_3
476	ntype_2
477	ntype_0
478	ntype_2
479	ntype_1
480	ntype_0
481	ntype_3
482	ntype_3
483	ntype_3
484	ntype_1
485	ntype_1
486	ntype_0
487	ntype_2
488	ntype_3
489	ntype_1
490	ntype_0
491	ntype_1
492	ntype_0
493	ntype_1
494	ntype_0
495	ntype_3
496	ntype_2
497	ntype_0
498	ntype_3
499	ntype_3
500	ntype_2
501	ntype_1
502	ntype_1
503	ntype_2
504	ntype_0
505	ntype_3
506	ntype_3
507	ntype_0
508	ntype_2
509	ntype_2
510	ntype_2
511	ntype_3
512	ntype_0
513	ntype_3
514	ntype_2
515	ntype_1
516	ntype_1
517	ntype_0
518	ntype_2
519	ntype_3
520	ntype_0
521	ntype_1
522	ntype_1
523	ntype_0
524	ntype_0
525	ntype_1
526	ntype_0
527	ntype_2
528	ntype_1
529	ntype_2
530	ntype_0
531	ntype_0
532	ntype_3
533	ntype_3
534	ntype_2
535	ntype_2
536	ntype_2
537	ntype_2
538	ntype_0
539	ntype_3
540	ntype_3
541	ntype_3
542	ntype_3
543	ntype_1
544	ntype_1
545	ntype_3
546	ntype_0
547	ntype_0
548	ntype_3
549	ntype_0
550	ntype_3
551	ntype_1
552	ntype_2
553	ntype_1
554	ntype_0
555	ntype_1
556	ntype_1
557	ntype_1
558	ntype_2
559	ntype_2
560	ntype_0
561	ntype_1
562	ntype_1
563	ntype_0
564	ntype_0
565	ntype_3
566	ntype_1
567	ntype_3
568	ntype_3
569	ntype_0
570	ntype_2
571	ntype_3
572	ntype_1
573	ntype_2
574	ntype_3
575	ntype_1
576	ntype_3
577	ntype_0
578	ntype_3
579	ntype_1
580	ntype_1
581	ntype_2
582	ntype_3
583	ntype_3
584	ntype_3
585	ntype_0
586	ntype_2
587	ntype_3
588	ntype_3
589	ntype_2
590	ntype_0
591	ntype_3
592	ntype_0
593	ntype_2
594	ntype_2
595	ntype_0
596	ntype_2
597	ntype_0
598	ntype_0
599	ntype_0
600	ntype_0
601	ntype_2
602	ntype_2
603	ntype_3
604	ntype_0
605	ntype_1
606	ntype_3
607	ntype_1
608	ntype_0
609	ntype_3
610	ntype_1
611	ntype_2
612	ntype_2
613	ntype_3
614	ntype_0
615	ntype_3
616	ntype_2
617	ntype_0
618	ntype_1
619	ntype_3
620	ntype_1
621	ntype_0
622	ntype_0
623	ntype_3
624	ntype_2
625	ntype_2
626	ntype_2
627	ntype_3
628	ntype_3
629	ntype_0
630	ntype_1
631	ntype_0
632	ntype_1
633	ntype_0
634	ntype_0
635	ntype_3
636	ntype_3
637	ntype_3
638	ntype_0
639	ntype_1
640	ntype_2
641	ntype_0
642	ntype_0
643	ntype_0
644	ntype_0
645	ntype_2
646	ntype_2
647	ntype_0
648	ntype_2
649	ntype_1
650	ntype_0
651	ntype_1
652	ntype_0
653	ntype_0
654	ntype_1
655	ntype_3
656	ntype_0
657	ntype_3
658	ntype_0
659	ntype_3
660	ntype_1
661	ntype_3
662	ntype_0
663	ntype_1
664	ntype_2
665	ntype_3
666	ntype_0
667	ntype_0
668	ntype_1
669	ntype_1
670	ntype_2
671	ntype_0
672	ntype_0
673	ntype_2
674	ntype_2
675	ntype_0
676	ntype_1
677	ntype_3
678	ntype_2
679	ntype_1
680	ntype_2
681	ntype_1
682	ntype_2
683	ntype_2
684	ntype_0
685	ntype_3
686	ntype_1
687	ntype_0
688	ntype_2
689	ntype_3
690	ntype_2
691	ntype_2
692	ntype_2
693	ntype_0
694	ntype_3
695	ntype_1
696	ntype_0
697	ntype_1
698	ntype_3
699	ntype_2
700	ntype_3
701	ntype_0
702	ntype_3
703	ntype_1
704	ntype_3
705	ntype_3
706	ntype_3
707	ntype_3
708	ntype_2
709	ntype_2
710	ntype_1
711	ntype_0
712	ntype_3
713	ntype_2
714	ntype_2
715	ntype_1
716	ntype_2
717	ntype_0
718	ntype_1
719	ntype_0
720	ntype_2
721	ntype_2
722	ntype_2
723	ntype_0
724	ntype_2
725	ntype_2
726	ntype_3
727	ntype_0
728	ntype_1
729	ntype_2
730	ntype_1
731	ntype_2
732	ntype_3
733	ntype_1
734	ntype_3
735	ntype_2
736	ntype_0
737	ntype_1
738	ntype_0
739	ntype_0
740	ntype_0
741	ntype_2
742	ntype_3
743	ntype_1
744	ntype_0
745	ntype_3
746	ntype_3
747	ntype_2
748	ntype_2
749	ntype_0
750	ntype_0
751	ntype_1
752	ntype_1
753	ntype_3
754	ntype_0
755	ntype_0
756	ntype_1
757	ntype_0
758	ntype_2
759	ntype_1
760	ntype_1
761	ntype_3
762	ntype_2
763	ntype_2
764	ntype_2
765	ntype_2
766	ntype_1
767	ntype_0
768	ntype_3
769	ntype_1
770	ntype_3
771	ntype_3
772	ntype_2
773	ntype_1
774	ntype_1
775	ntype_0
776	ntype_2
777	ntype_1
778	ntype_3
779	ntype_1
780	ntype_3
781	ntype_1
782	ntype_3
783	ntype_3
784	ntype_3
785	ntype_3
786	ntype_3
787	ntype_0
788	ntype_2
789	ntype_2
790	ntype_2
791	ntype_2
792	ntype_2
793	ntype_3
794	ntype_3
795	ntype_3
796	ntype_0
797	ntype_3
798	ntype_1
799	ntype_3
800	ntype_1
801	ntype_3
802	ntype_2
803	ntype_0
804	ntype_3
805	ntype_1
806	ntype_0
807	ntype_1
808	ntype_3
809	ntype_1
810	ntype_2
811	ntype_1
812	ntype_1
813	ntype_2
814	ntype_1
815	ntype_0
816	ntype_2
817	ntype_2
818	ntype_2
819	ntype_2
820	ntype_1
821	ntype_1
822	ntype_2
823	ntype_2
824	ntype_2
825	ntype_1
826	ntype_0
827	ntype_0
828	ntype_0
829	ntype_1
830	ntype_0
831	ntype_2
832	ntype_0
833	ntype_1
834	ntype_3
835	ntype_0
836	ntype_1
837	ntype_2
838	ntype_0
839	ntype_0
840	ntype_0
841	ntype_3
842	ntype_2
843	ntype_1
844	ntype_1
845	ntype_3
846	ntype_1
847	ntype_2
848	ntype_2
849	ntype_1
850	ntype_3
851	ntype_2
852	ntype_0
853	ntype_0
854	ntype_1
855	ntype_1
856	ntype_1
857	ntype_3
858	ntype_2
859	ntype_1
860	ntype_1
861	ntype_0
862	ntype_2
863	ntype_0
864	ntype_2
865	ntype_1
866	ntype_3
867	ntype_3
868	ntype_2
869	ntype_1
870	ntype_1
871	ntype_1
872	ntype_3
873	ntype_0
874	ntype_1
875	ntype_1
876	ntype_2
877	ntype_3
878	ntype_0
879	ntype_2
880	ntype_1
881	ntype_0
882	ntype_0
883	ntype_1
884	ntype_0
885	ntype_2
886	ntype_2
887	ntype_1
888	ntype_2
889	ntype_1
890	ntype_0
891	ntype_2
892	ntype_2
893	ntype_2
894	ntype_1
895	ntype_2
896	ntype_1
897	ntype_1
898	ntype_2
899	ntype_1
900	ntype_0
901	ntype_2
902	ntype_3
903	ntype_0
904	ntype_2
905	ntype_0
906	ntype_0
907	ntype_2
908	ntype_0
909	ntype_0
910	ntype_1
911	ntype_2
912	ntype_2
913	ntype_0
914	ntype_0
915	ntype_2
916	ntype_3
917	ntype_2
918	ntype_1
919	ntype_0
920	ntype_2
921	ntype_0
922	ntype_1
923	ntype_1
924	ntype_2
925	ntype_0
926	ntype_0
927	ntype_1
928	ntype_1
929	ntype_0
930	ntype_0
931	ntype_1
932	ntype_2
933	ntype_0
934	ntype_2
935	ntype_1
936	ntype_3
937	ntype_2
938	ntype_0
939	ntype_0
940	ntype_1
941	ntype_3
942	ntype_0
943	ntype_2
944	ntype_0
945	ntype_2
946	ntype_2
947	ntype_1
948	ntype_3
949	ntype_3
950	ntype_0
951	ntype_2
952	ntype_3
953	ntype_3
954	ntype_1
955	ntype_0
956	ntype_1
957	ntype_1
958	ntype_0
959	ntype_0
960	ntype_3
961	ntype_3
962	ntype_1
963	ntype_3
964	ntype_0
965	ntype_0
966	ntype_2
967	ntype_0
968	ntype_0
969	ntype_3
970	ntype_1
971	ntype_3
972	ntype_2
973	ntype_1
974	ntype_3
975	ntype_3
976	ntype_3
977	ntype_3
978	ntype_3
979	ntype_3
980	ntype_2
981	ntype_1
982	ntype_3
983	ntype_2
984	ntype_2
985	ntype_0
986	ntype_2
987	ntype_3
988	ntype_0
989	ntype_3
990	ntype_0
991	ntype_3
992	ntype_3
993	ntype_2
994	ntype_3
995	ntype_2
996	ntype_3
997	ntype_0
998	ntype_3
999	ntype_2
1000	ntype_1
1001	ntype_0
1002	ntype_3
1003	ntype_2
1004	ntype_1
1005	ntype_3
1006	ntype_3
1007	ntype_0
1008	ntype_0
1009	ntype_0
1010	ntype_3
1011	ntype_3
1012	ntype_0
1013	ntype_1
1014	ntype_2
1015	ntype_1
1016	ntype_2
1017	ntype_1
1018	ntype_0
1019	ntype_1
1020	ntype_3
1021	ntype_1
1022	ntype_1
1023	ntype_1
1024	ntype_1
1025	ntype_1
1026	ntype_0
1027	ntype_3
1028	ntype_1
1029	ntype_1
1030	ntype_0
1031	ntype_0
1032	ntype_2
1033	ntype_2
1034	ntype_3
1035	ntype_3
1036	ntype_3
1037	ntype_0
1038	ntype_3
1039	ntype_0
1040	ntype_3
1041	ntype_2
1042	ntype_3
1043	ntype_0
1044	ntype_1
1045	ntype_0
1046	ntype_0
1047	ntype_2
1048	ntype_3
1049	ntype_0
1050	ntype_2
1051	ntype_3
1052	ntype_2
1053	ntype_0
1054	ntype_2
1055	ntype_2
1056	ntype_3
1057	ntype_1
1058	ntype_3
1059	ntype_0
1060	ntype_3
1061	ntype_2
1062	ntype_1
1063	ntype_2
1064	ntype_2
1065	ntype_3
1066	ntype_2
1067	ntype_2
1068	ntype_2
1069	ntype_1
1070	ntype_1
1071	ntype_2
1072	ntype_2
1073	ntype_0
1074	ntype_0
1075	ntype_3
1076	ntype_2
1077	ntype_2
1078	ntype_1
1079	ntype_3
1080	ntype_1
1081	ntype_2
1082	ntype_3
1083	ntype_1
1084	ntype_2
1085	ntype_2
1086	ntype_0
1087	ntype_2
1088	ntype_0
1089	ntype_1
1090	ntype_0
1091	ntype_2
1092	ntype_3
1093	ntype_0
1094	ntype_1
1095	ntype_1
1096	ntype_0
1097	ntype_3
1098	ntype_1
1099	ntype_0
1100	ntype_2
1101	ntype_2
1102	ntype_3
1103	ntype_0
1104	ntype_1
1105	ntype_1
1106	ntype_0
1107	ntype_3
1108	ntype_3
1109	ntype_2
1110	ntype_0
1111	ntype_0
1112	ntype_0
1113	ntype_2
1114	ntype_0
1115	ntype_1
1116	ntype_1
1117	ntype_2
1118	ntype_1
1119	ntype_0
1120	ntype_2
1121	ntype_3
1122	ntype_0
1123	ntype_3
1124	ntype_1
1125	ntype_1
1126	ntype_0
1127	ntype_0
1128	ntype_1
1129	ntype_0
1130	ntype_3
1131	ntype_0
1132	ntype_0
1133	ntype_2
1134	ntype_3
1135	ntype_2
1136	ntype_0
1137	ntype_0
1138	ntype_1
1139	ntype_3
1140	ntype_0
1141	ntype_3
1142	ntype_0
1143	ntype_2
1144	ntype_0
1145	ntype_1
1146	ntype_3
1147	ntype_1
1148	ntype_0
1149	ntype_2
1150	ntype_3
1151	ntype_0
1152	ntype_2
1153	ntype_0
1154	ntype_2
1155	ntype_1
1156	ntype_3
1157	ntype_2
1158	ntype_3
1159	ntype_2
1160	ntype_1
1161	ntype_3
1162	ntype_1
1163	ntype_1
1164	ntype_3
1165	ntype_3
1166	ntype_1
1167	ntype_0
1168	ntype_1
1169	ntype_0
1170	ntype_2
1171	ntype_1
1172	ntype_3
1173	ntype_1
1174	ntype_3
1175	ntype_1
1176	ntype_2
1177	ntype_3
1178	ntype_1
1179	ntype_0
1180	ntype_1
1181	ntype_1
1182	ntype_2
1183	ntype_1
1184	ntype_2
1185	ntype_3
1186	ntype_2
1187	ntype_3
1188	ntype_1
1189	ntype_2
1190	ntype_2
1191	ntype_3
1192	ntype_3
1193	ntype_0
1194	ntype_3
1195	ntype_1
1196	ntype_2
1197	ntype_1
1198	ntype_3
1199	ntype_2
1200	ntype_3
1201	ntype_0
1202	ntype_0
1203	ntype_1
1204	ntype_2
1205	ntype_1
1206	ntype_0
1207	ntype_0
1208	ntype_1
1209	ntype_1
1210	ntype_2
1211	ntype_2
1212	ntype_0
1213	ntype_1
1214	ntype_0
1215	ntype_0
1216	ntype_2
1217	ntype_1
1218	ntype_3
1219	ntype_1
1220	ntype_3
1221	ntype_1
1222	ntype_2
1223	ntype_1
1224	ntype_2
1225	ntype_1
1226	ntype_2
1227	ntype_2
1228	ntype_1
1229	ntype_2
1230	ntype_2
1231	ntype_2
1232	ntype_3
1233	ntype_0
1234	ntype_3
1235	ntype_3
1236	ntype_1
1237	ntype_3
1238	ntype_1
1239	ntype_0
1240	ntype_3
1241	ntype_3
1242	ntype_3
1243	ntype_0
1244	ntype_3
1245	ntype_0
1246	ntype_2
1247	ntype_2
1248	ntype_0
1249	ntype_1
1250	ntype_0
1251	ntype_2
1252	ntype_3
1253	ntype_3
1254	ntype_3
1255	ntype_2
1256	ntype_1
1257	ntype_1
1258	ntype_0
1259	ntype_0
1260	ntype_2
1261	ntype_3
1262	ntype_2
1263	ntype_0
1264	ntype_2
1265	ntype_2
1266	ntype_3
1267	ntype_2
1268	ntype_2
1269	ntype_0
1270	ntype_1
1271	ntype_1
1272	ntype_0
1273	ntype_1
1274	ntype_1
1275	ntype_1
1276	ntype_3
1277	ntype_3
1278	ntype_0
1279	ntype_2
1280	ntype_2
1281	ntype_3
1282	ntype_2
1283	ntype_0
1284	ntype_1
1285	ntype_1
1286	ntype_1
1287	ntype_3
1288	ntype_0
1289	ntype_1
1290	ntype_2
1291	ntype_0
1292	ntype_2
1293	ntype_2
1294	ntype_1
1295	ntype_1
1296	ntype_3
1297	ntype_1
1298	ntype_0
1299	ntype_3
1300	ntype_2
1301	ntype_2
1302	ntype_2
1303	ntype_3
1304	ntype_2
1305	ntype_2
1306	ntype_3
1307	ntype_3
1308	ntype_2
1309	ntype_2
1310	ntype_1
1311	ntype_0
1312	ntype_2
1313	ntype_0
1314	ntype_0
1315	ntype_0
1316	ntype_2
1317	ntype_2
1318	ntype_1
1319	ntype_0
1320	ntype_2
1321	ntype_0
1322	ntype_3
1323	ntype_3
1324	ntype_1
1325	ntype_2
1326	ntype_3
1327	ntype_0
1328	ntype_2
1329	ntype_0
1330	ntype_1
1331	ntype_0
1332	ntype_1
1333	ntype_0
1334	ntype_0
1335	ntype_3
1336	ntype_1
1337	ntype_1
1338	ntype_1
1339	ntype_1
1340	ntype_2
1341	ntype_0
1342	ntype_0
1343	ntype_1
1344	ntype_2
1345	ntype_0
1346	ntype_3
1347	ntype_3
1348	ntype_3
1349	ntype_3
1350	ntype_2
1351	ntype_2
1352	ntype_0
1353	ntype_2
1354	ntype_3
1355	ntype_2
1356	ntype_2
1357	ntype_3
1358	ntype_1
1359	ntype_1
1360	ntype_2
1361	ntype_0
1362	ntype_2
1363	ntype_2
1364	ntype_2
1365	ntype_3
1366	ntype_0
1367	ntype_3
1368	ntype_1
1369	ntype_0
1370	ntype_1
1371	ntype_0
1372	ntype_3
1373	ntype_3
1374	ntype_1
1375	ntype_2
1376	ntype_0
1377	ntype_2
1378	ntype_0
1379	ntype_2
1380	ntype_0
1381	ntype_3
1382	ntype_1
1383	ntype_2
1384	ntype_3
1385	ntype_2
1386	ntype_0
1387	ntype_0
1388	ntype_1
1389	ntype_2
1390	ntype_3
1391	ntype_1
1392	ntype_3
1393	ntype_0
1394	ntype_0
1395	ntype_0
1396	ntype_1
1397	ntype_0
1398	ntype_2
1399	ntype_3
1400	ntype_0
1401	ntype_1
1402	ntype_3
1403	ntype_2
1404	ntype_0
1405	ntype_1
1406	ntype_2
1407	ntype_0
1408	ntype_3
1409	ntype_2
1410	ntype_0
1411	ntype_1
1412	ntype_0
1413	ntype_2
1414	ntype_1
1415	ntype_0
1416	ntype_3
1417	ntype_0
1418	ntype_0
1419	ntype_3
1420	ntype_0
1421	ntype_0
1422	ntype_3
1423	ntype_1
1424	ntype_3
1425	ntype_3
1426	ntype_2
1427	ntype_3
1428	ntype_0
1429	ntype_3
1430	ntype_2
1431	ntype_3
1432	ntype_1
1433	ntype_3
1434	ntype_3
1435	ntype_1
1436	ntype_3
1437	ntype_0
1438	ntype_2
1439	ntype_2
1440	ntype_2
1441	ntype_1
1442	ntype_1
1443	ntype_3
1444	ntype_0
1445	ntype_3
1446	ntype_2
1447	ntype_3
1448	ntype_1
1449	ntype_2
1450	ntype_1
1451	ntype_1
1452	ntype_0
1453	ntype_0
1454	ntype_0
1455	ntype_3
1456	ntype_2
1457	ntype_1
1458	ntype_2
1459	ntype_1
1460	ntype_0
1461	ntype_3
1462	ntype_1
1463	ntype_3
1464	ntype_0
1465	ntype_2
1466	ntype_3
1467	ntype_3
1468	ntype_0
1469	ntype_2
1470	ntype_2
1471	ntype_3
1472	ntype_0
1473	ntype_2
1474	ntype_1
1475	ntype_3
1476	ntype_2
1477	ntype_0
1478	ntype_0
1479	ntype_3
1480	ntype_3
1481	ntype_0
1482	ntype_0
1483	ntype_0
1484	ntype_3
1485	ntype_2
1486	ntype_1
1487	ntype_3
1488	ntype_2
1489	ntype_2
1490	ntype_2
1491	ntype_1
1492	ntype_1
1493	ntype_3
1494	ntype_1
1495	ntype_2
1496	ntype_3
1497	ntype_0
1498	ntype_0
1499	ntype_0
1500	ntype_1
1501	ntype_1
1502	ntype_1
1503	ntype_2
1504	ntype_0
1505	ntype_0
1506	ntype_1
1507	ntype_2
1508	ntype_0
1509	ntype_2
1510	ntype_3
1511	ntype_2
1512	ntype_2
1513	ntype_3
1514	ntype_3
1515	ntype_3
1516	ntype_0
1517	ntype_2
1518	ntype_1
1519	ntype_2
1520	ntype_0
1521	ntype_3
1522	ntype_2
1523	ntype_2
1524	ntype_1
1525	ntype_1
1526	ntype_2
1527	ntype_1
1528	ntype_3
1529	ntype_0
1530	ntype_3
1531	ntype_0
1532	ntype_0
1533	ntype_3
1534	ntype_1
1535	ntype_0
1536	ntype_1
1537	ntype_1
1538	ntype_2
1539	ntype_3
1540	ntype_1
1541	ntype_3
1542	ntype_2
1543	ntype_3
1544	ntype_2
1545	ntype_3
1546	ntype_3
1547	ntype_2
1548	ntype_2
1549	ntype_0
1550	ntype_2
1551	ntype_3
1552	ntype_1
1553	ntype_0
1554	ntype_3
1555	ntype_1
1556	ntype_3
1557	ntype_0
1558	ntype_3
1559	ntype_0
1560	ntype_0
1561	ntype_1
1562	ntype_2
1563	ntype_3
1564	ntype_1
1565	ntype_2
1566	ntype_1
1567	ntype_2
1568	ntype_3
1569	ntype_0
1570	ntype_3
1571	ntype_2
1572	ntype_2
1573	ntype_0
1574	ntype_2
1575	ntype_0
1576	ntype_3
1577	ntype_0
1578	ntype_2
1579	ntype_2
1580	ntype_2
1581	ntype_1
1582	ntype_1
1583	ntype_2
1584	ntype_3
1585	ntype_1
1586	ntype_1
1587	ntype_0
1588	ntype_1
1589	ntype_2
1590	ntype_3
1591	ntype_2
1592	ntype_1
1593	ntype_3
1594	ntype_3
1595	ntype_3
1596	ntype_0
1597	ntype_1
1598	ntype_3
1599	ntype_3
1600	ntype_3
1601	ntype_1
1602	ntype_2
1603	ntype_2
1604	ntype_2
1605	ntype_3
1606	ntype_2
1607	ntype_3
1608	ntype_3
1609	ntype_3
1610	ntype_0
1611	ntype_3
1612	ntype_3
1613	ntype_1
1614	ntype_3
1615	ntype_0
1616	ntype_2
1617	ntype_3
1618	ntype_1
1619	ntype_1
1620	ntype_0
1621	ntype_2
1622	ntype_2
1623	ntype_1
1624	ntype_0
1625	ntype_0
1626	ntype_3
1627	ntype_0
1628	ntype_3
1629	ntype_1
1630	ntype_3
1631	ntype_1
1632	ntype_2
1633	ntype_3
1634	ntype_0
1635	ntype_3
1636	ntype_2
1637	ntype_2
1638	ntype_1
1639	ntype_1
1640	ntype_2
1641	ntype_1
1642	ntype_0
1643	ntype_1
1644	ntype_3
1645	ntype_0
1646	ntype_0
1647	ntype_0
1648	ntype_1
1649	ntype_1
1650	ntype_0
1651	ntype_2
1652	ntype_0
1653	ntype_1
1654	ntype_2
1655	ntype_3
1656	ntype_0
1657	ntype_1
1658	ntype_2
1659	ntype_3
1660	ntype_0
1661	ntype_3
1662	ntype_2
1663	ntype_2
