7	4391	Test Edge-Type
7	7959	Test Edge-Type
7	271	Test Edge-Type
7	646	Test Edge-Type
7	3735	Test Edge-Type
7	3599	Test Edge-Type
7	3972	Test Edge-Type
7	3201	Test Edge-Type
7	5912	Test Edge-Type
7	6841	Test Edge-Type
7	439	Test Edge-Type
7	889	Test Edge-Type
7	8995	Test Edge-Type
7	3358	Test Edge-Type
7	435	Test Edge-Type
8	820	Test Edge-Type
8	4391	Test Edge-Type
8	7959	Test Edge-Type
8	271	Test Edge-Type
8	646	Test Edge-Type
8	3735	Test Edge-Type
8	3599	Test Edge-Type
8	3972	Test Edge-Type
8	3201	Test Edge-Type
8	8213	Test Edge-Type
8	8407	Test Edge-Type
8	1839	Test Edge-Type
8	9110	Test Edge-Type
8	905	Test Edge-Type
8	8548	Test Edge-Type
9	820	Test Edge-Type
9	4391	Test Edge-Type
9	3487	Test Edge-Type
9	5316	Test Edge-Type
9	8833	Test Edge-Type
9	9366	Test Edge-Type
9	5436	Test Edge-Type
9	8855	Test Edge-Type
9	6025	Test Edge-Type
9	1515	Test Edge-Type
9	7840	Test Edge-Type
9	6601	Test Edge-Type
9	3637	Test Edge-Type
9	1111	Test Edge-Type
9	2035	Test Edge-Type
9	4013	Test Edge-Type
9	6373	Test Edge-Type
9	9694	Test Edge-Type
9	8673	Test Edge-Type
10	820	Test Edge-Type
10	4391	Test Edge-Type
10	3495	Test Edge-Type
10	784	Test Edge-Type
10	3390	Test Edge-Type
10	3487	Test Edge-Type
10	5316	Test Edge-Type
10	8833	Test Edge-Type
10	9366	Test Edge-Type
10	5436	Test Edge-Type
10	8855	Test Edge-Type
10	6025	Test Edge-Type
11	820	Test Edge-Type
11	4391	Test Edge-Type
11	3495	Test Edge-Type
11	784	Test Edge-Type
11	3390	Test Edge-Type
11	1515	Test Edge-Type
11	7840	Test Edge-Type
11	6601	Test Edge-Type
11	3637	Test Edge-Type
11	1111	Test Edge-Type
11	2035	Test Edge-Type
11	4013	Test Edge-Type
11	6373	Test Edge-Type
12	820	Test Edge-Type
12	4391	Test Edge-Type
12	9694	Test Edge-Type
12	8673	Test Edge-Type
12	7959	Test Edge-Type
12	271	Test Edge-Type
12	646	Test Edge-Type
12	3735	Test Edge-Type
12	3599	Test Edge-Type
12	3972	Test Edge-Type
12	3201	Test Edge-Type
12	8213	Test Edge-Type
12	8407	Test Edge-Type
12	1839	Test Edge-Type
13	9110	Test Edge-Type
13	905	Test Edge-Type
13	8548	Test Edge-Type
13	5912	Test Edge-Type
13	6841	Test Edge-Type
13	439	Test Edge-Type
13	889	Test Edge-Type
13	8995	Test Edge-Type
13	3358	Test Edge-Type
13	435	Test Edge-Type
13	6667	Test Edge-Type
13	6294	Test Edge-Type
13	4816	Test Edge-Type
13	2481	Test Edge-Type
13	2915	Test Edge-Type
13	3663	Test Edge-Type
13	2325	Test Edge-Type
13	1360	Test Edge-Type
13	8079	Test Edge-Type
13	1725	Test Edge-Type
13	9537	Test Edge-Type
13	1318	Test Edge-Type
13	820	Test Edge-Type
13	4391	Test Edge-Type
13	9694	Test Edge-Type
13	8673	Test Edge-Type
13	7959	Test Edge-Type
14	9110	Test Edge-Type
14	905	Test Edge-Type
14	8548	Test Edge-Type
14	5912	Test Edge-Type
14	6841	Test Edge-Type
14	439	Test Edge-Type
14	889	Test Edge-Type
14	8995	Test Edge-Type
14	3358	Test Edge-Type
14	435	Test Edge-Type
14	6667	Test Edge-Type
15	6294	Test Edge-Type
15	4816	Test Edge-Type
15	2481	Test Edge-Type
15	2915	Test Edge-Type
15	3663	Test Edge-Type
15	2325	Test Edge-Type
15	1360	Test Edge-Type
15	8079	Test Edge-Type
15	1725	Test Edge-Type
15	9537	Test Edge-Type
15	1318	Test Edge-Type
15	271	Test Edge-Type
16	646	Test Edge-Type
16	3735	Test Edge-Type
16	3599	Test Edge-Type
16	3972	Test Edge-Type
16	3201	Test Edge-Type
16	8213	Test Edge-Type
16	8407	Test Edge-Type
16	1839	Test Edge-Type
16	3495	Test Edge-Type
16	784	Test Edge-Type
16	3390	Test Edge-Type
16	1515	Test Edge-Type
17	7840	Test Edge-Type
17	6601	Test Edge-Type
17	3637	Test Edge-Type
17	1111	Test Edge-Type
17	2035	Test Edge-Type
17	4013	Test Edge-Type
17	6373	Test Edge-Type
17	3487	Test Edge-Type
17	5316	Test Edge-Type
17	8833	Test Edge-Type
17	9366	Test Edge-Type
17	5436	Test Edge-Type
17	8855	Test Edge-Type
17	6025	Test Edge-Type
17	6503	Test Edge-Type
17	3918	Test Edge-Type
17	9781	Test Edge-Type
17	227	Test Edge-Type
17	4464	Test Edge-Type
17	7628	Test Edge-Type
17	7831	Test Edge-Type
17	4559	Test Edge-Type
17	222	Test Edge-Type
17	9479	Test Edge-Type
17	646	Test Edge-Type
17	3735	Test Edge-Type
17	3599	Test Edge-Type
17	3972	Test Edge-Type
17	3201	Test Edge-Type
17	8213	Test Edge-Type
17	8407	Test Edge-Type
18	7840	Test Edge-Type
18	6601	Test Edge-Type
18	3637	Test Edge-Type
18	1111	Test Edge-Type
18	2035	Test Edge-Type
18	4013	Test Edge-Type
18	6373	Test Edge-Type
18	3487	Test Edge-Type
18	5316	Test Edge-Type
18	8833	Test Edge-Type
18	9366	Test Edge-Type
18	5436	Test Edge-Type
18	8855	Test Edge-Type
19	6025	Test Edge-Type
19	6503	Test Edge-Type
19	3918	Test Edge-Type
19	9781	Test Edge-Type
19	227	Test Edge-Type
19	4464	Test Edge-Type
19	7628	Test Edge-Type
19	7831	Test Edge-Type
19	4559	Test Edge-Type
19	222	Test Edge-Type
19	9479	Test Edge-Type
19	1839	Test Edge-Type
19	3495	Test Edge-Type
19	784	Test Edge-Type
19	3390	Test Edge-Type
19	1515	Test Edge-Type
19	6294	Test Edge-Type
19	4816	Test Edge-Type
19	2481	Test Edge-Type
20	2915	Test Edge-Type
20	3663	Test Edge-Type
20	2325	Test Edge-Type
20	1360	Test Edge-Type
20	8079	Test Edge-Type
20	1725	Test Edge-Type
20	9537	Test Edge-Type
20	1318	Test Edge-Type
20	271	Test Edge-Type
20	9110	Test Edge-Type
20	905	Test Edge-Type
20	8548	Test Edge-Type
20	5912	Test Edge-Type
20	6841	Test Edge-Type
20	439	Test Edge-Type
20	889	Test Edge-Type
20	8995	Test Edge-Type
20	3358	Test Edge-Type
20	435	Test Edge-Type
20	6667	Test Edge-Type
20	820	Test Edge-Type
21	4391	Test Edge-Type
21	9694	Test Edge-Type
21	8673	Test Edge-Type
21	7959	Test Edge-Type
21	8240	Test Edge-Type
21	4370	Test Edge-Type
21	7905	Test Edge-Type
21	8290	Test Edge-Type
21	9066	Test Edge-Type
21	6735	Test Edge-Type
21	3895	Test Edge-Type
21	9556	Test Edge-Type
22	2773	Test Edge-Type
22	8547	Test Edge-Type
22	5372	Test Edge-Type
22	1857	Test Edge-Type
22	4844	Test Edge-Type
22	1087	Test Edge-Type
22	5272	Test Edge-Type
22	850	Test Edge-Type
22	3071	Test Edge-Type
22	4463	Test Edge-Type
22	4391	Test Edge-Type
22	9694	Test Edge-Type
23	2773	Test Edge-Type
23	8547	Test Edge-Type
23	5372	Test Edge-Type
23	1857	Test Edge-Type
23	4844	Test Edge-Type
23	1087	Test Edge-Type
23	5272	Test Edge-Type
23	850	Test Edge-Type
23	3071	Test Edge-Type
23	4463	Test Edge-Type
23	8673	Test Edge-Type
23	7959	Test Edge-Type
23	8240	Test Edge-Type
23	4370	Test Edge-Type
24	7905	Test Edge-Type
24	8290	Test Edge-Type
24	9066	Test Edge-Type
24	6735	Test Edge-Type
24	3895	Test Edge-Type
24	9556	Test Edge-Type
24	2915	Test Edge-Type
24	3663	Test Edge-Type
24	2325	Test Edge-Type
24	1360	Test Edge-Type
24	8079	Test Edge-Type
24	1725	Test Edge-Type
24	9537	Test Edge-Type
24	1318	Test Edge-Type
24	271	Test Edge-Type
24	9110	Test Edge-Type
25	905	Test Edge-Type
25	8548	Test Edge-Type
25	5912	Test Edge-Type
25	6841	Test Edge-Type
25	439	Test Edge-Type
25	889	Test Edge-Type
25	8995	Test Edge-Type
25	3358	Test Edge-Type
25	435	Test Edge-Type
25	6667	Test Edge-Type
25	820	Test Edge-Type
25	6025	Test Edge-Type
26	6503	Test Edge-Type
26	3918	Test Edge-Type
26	9781	Test Edge-Type
26	227	Test Edge-Type
26	4464	Test Edge-Type
26	7628	Test Edge-Type
26	7831	Test Edge-Type
26	4559	Test Edge-Type
26	222	Test Edge-Type
26	9479	Test Edge-Type
26	1839	Test Edge-Type
26	3495	Test Edge-Type
27	784	Test Edge-Type
27	3390	Test Edge-Type
27	1515	Test Edge-Type
27	6294	Test Edge-Type
27	4816	Test Edge-Type
27	2481	Test Edge-Type
27	7840	Test Edge-Type
27	6601	Test Edge-Type
27	3637	Test Edge-Type
27	1111	Test Edge-Type
27	2035	Test Edge-Type
27	4013	Test Edge-Type
27	6373	Test Edge-Type
27	3487	Test Edge-Type
28	5316	Test Edge-Type
28	8833	Test Edge-Type
28	9366	Test Edge-Type
28	5436	Test Edge-Type
28	8855	Test Edge-Type
28	646	Test Edge-Type
28	3735	Test Edge-Type
28	3599	Test Edge-Type
28	3972	Test Edge-Type
28	3201	Test Edge-Type
28	8213	Test Edge-Type
28	8407	Test Edge-Type
28	1024	Test Edge-Type
29	4034	Test Edge-Type
29	9281	Test Edge-Type
29	1826	Test Edge-Type
29	5346	Test Edge-Type
29	4512	Test Edge-Type
29	7555	Test Edge-Type
29	1680	Test Edge-Type
29	2762	Test Edge-Type
29	2430	Test Edge-Type
29	6540	Test Edge-Type
29	482	Test Edge-Type
30	9341	Test Edge-Type
30	2298	Test Edge-Type
30	340	Test Edge-Type
30	2755	Test Edge-Type
30	1257	Test Edge-Type
30	5899	Test Edge-Type
30	2838	Test Edge-Type
30	4510	Test Edge-Type
30	3416	Test Edge-Type
30	3699	Test Edge-Type
30	5129	Test Edge-Type
30	4034	Test Edge-Type
30	9281	Test Edge-Type
30	1826	Test Edge-Type
31	9341	Test Edge-Type
31	2298	Test Edge-Type
31	340	Test Edge-Type
31	2755	Test Edge-Type
31	1257	Test Edge-Type
31	5899	Test Edge-Type
31	2838	Test Edge-Type
31	4510	Test Edge-Type
31	3416	Test Edge-Type
31	3699	Test Edge-Type
31	5129	Test Edge-Type
31	5346	Test Edge-Type
31	4512	Test Edge-Type
32	7555	Test Edge-Type
32	1680	Test Edge-Type
32	2762	Test Edge-Type
32	2430	Test Edge-Type
32	6540	Test Edge-Type
32	482	Test Edge-Type
32	5316	Test Edge-Type
32	8833	Test Edge-Type
32	9366	Test Edge-Type
32	5436	Test Edge-Type
32	8855	Test Edge-Type
32	646	Test Edge-Type
32	3735	Test Edge-Type
32	3599	Test Edge-Type
33	3972	Test Edge-Type
33	3201	Test Edge-Type
33	8213	Test Edge-Type
33	8407	Test Edge-Type
33	1024	Test Edge-Type
33	784	Test Edge-Type
33	3390	Test Edge-Type
33	1515	Test Edge-Type
33	6294	Test Edge-Type
33	4816	Test Edge-Type
33	2481	Test Edge-Type
33	7840	Test Edge-Type
33	6601	Test Edge-Type
33	3637	Test Edge-Type
33	1111	Test Edge-Type
33	2035	Test Edge-Type
33	4013	Test Edge-Type
33	6373	Test Edge-Type
33	3487	Test Edge-Type
33	6503	Test Edge-Type
34	3918	Test Edge-Type
34	9781	Test Edge-Type
34	227	Test Edge-Type
34	4464	Test Edge-Type
34	7628	Test Edge-Type
34	7831	Test Edge-Type
34	4559	Test Edge-Type
34	222	Test Edge-Type
34	9479	Test Edge-Type
34	1839	Test Edge-Type
34	3495	Test Edge-Type
34	905	Test Edge-Type
35	8548	Test Edge-Type
35	5912	Test Edge-Type
35	6841	Test Edge-Type
35	439	Test Edge-Type
35	889	Test Edge-Type
35	8995	Test Edge-Type
35	3358	Test Edge-Type
35	435	Test Edge-Type
35	6667	Test Edge-Type
35	820	Test Edge-Type
35	6025	Test Edge-Type
35	7905	Test Edge-Type
35	8290	Test Edge-Type
35	9066	Test Edge-Type
36	6735	Test Edge-Type
36	3895	Test Edge-Type
36	9556	Test Edge-Type
36	2915	Test Edge-Type
36	3663	Test Edge-Type
36	2325	Test Edge-Type
36	1360	Test Edge-Type
36	8079	Test Edge-Type
36	1725	Test Edge-Type
36	9537	Test Edge-Type
36	1318	Test Edge-Type
36	271	Test Edge-Type
37	9110	Test Edge-Type
37	2773	Test Edge-Type
37	8547	Test Edge-Type
37	5372	Test Edge-Type
37	1857	Test Edge-Type
37	4844	Test Edge-Type
37	1087	Test Edge-Type
37	5272	Test Edge-Type
37	850	Test Edge-Type
37	3071	Test Edge-Type
37	4463	Test Edge-Type
38	8673	Test Edge-Type
38	7959	Test Edge-Type
38	8240	Test Edge-Type
38	4370	Test Edge-Type
38	4391	Test Edge-Type
38	9694	Test Edge-Type
38	6716	Test Edge-Type
38	5017	Test Edge-Type
38	5558	Test Edge-Type
38	1876	Test Edge-Type
38	2138	Test Edge-Type
38	1496	Test Edge-Type
39	1264	Test Edge-Type
39	2106	Test Edge-Type
39	9568	Test Edge-Type
39	1419	Test Edge-Type
39	179	Test Edge-Type
39	8663	Test Edge-Type
39	7642	Test Edge-Type
39	6172	Test Edge-Type
39	7702	Test Edge-Type
39	871	Test Edge-Type
39	8942	Test Edge-Type
39	6315	Test Edge-Type
39	8848	Test Edge-Type
39	3102	Test Edge-Type
39	1666	Test Edge-Type
39	5015	Test Edge-Type
39	6793	Test Edge-Type
39	8673	Test Edge-Type
39	7959	Test Edge-Type
39	8240	Test Edge-Type
39	4370	Test Edge-Type
39	4391	Test Edge-Type
39	9694	Test Edge-Type
40	1264	Test Edge-Type
40	2106	Test Edge-Type
40	9568	Test Edge-Type
40	1419	Test Edge-Type
40	179	Test Edge-Type
40	8663	Test Edge-Type
40	7642	Test Edge-Type
40	6172	Test Edge-Type
40	7702	Test Edge-Type
40	871	Test Edge-Type
40	8942	Test Edge-Type
40	6315	Test Edge-Type
40	8848	Test Edge-Type
40	3102	Test Edge-Type
40	1666	Test Edge-Type
41	5015	Test Edge-Type
41	6793	Test Edge-Type
41	6716	Test Edge-Type
41	5017	Test Edge-Type
41	5558	Test Edge-Type
41	1876	Test Edge-Type
41	2138	Test Edge-Type
41	1496	Test Edge-Type
41	9110	Test Edge-Type
41	2773	Test Edge-Type
41	8547	Test Edge-Type
41	5372	Test Edge-Type
41	1857	Test Edge-Type
41	4844	Test Edge-Type
41	1087	Test Edge-Type
42	5272	Test Edge-Type
42	850	Test Edge-Type
42	3071	Test Edge-Type
42	4463	Test Edge-Type
42	6735	Test Edge-Type
42	3895	Test Edge-Type
42	9556	Test Edge-Type
42	2915	Test Edge-Type
42	3663	Test Edge-Type
42	2325	Test Edge-Type
42	1360	Test Edge-Type
42	8079	Test Edge-Type
42	1725	Test Edge-Type
42	9537	Test Edge-Type
42	1318	Test Edge-Type
42	271	Test Edge-Type
42	8548	Test Edge-Type
42	5912	Test Edge-Type
42	6841	Test Edge-Type
42	439	Test Edge-Type
42	889	Test Edge-Type
43	8995	Test Edge-Type
43	3358	Test Edge-Type
43	435	Test Edge-Type
43	6667	Test Edge-Type
43	820	Test Edge-Type
43	6025	Test Edge-Type
43	7905	Test Edge-Type
43	8290	Test Edge-Type
43	9066	Test Edge-Type
43	3918	Test Edge-Type
43	9781	Test Edge-Type
44	227	Test Edge-Type
44	4464	Test Edge-Type
44	7628	Test Edge-Type
44	7831	Test Edge-Type
44	4559	Test Edge-Type
44	222	Test Edge-Type
44	9479	Test Edge-Type
44	1839	Test Edge-Type
44	3495	Test Edge-Type
44	905	Test Edge-Type
44	3972	Test Edge-Type
44	3201	Test Edge-Type
44	8213	Test Edge-Type
44	8407	Test Edge-Type
44	1024	Test Edge-Type
44	784	Test Edge-Type
44	3390	Test Edge-Type
44	1515	Test Edge-Type
44	6294	Test Edge-Type
44	4816	Test Edge-Type
45	2481	Test Edge-Type
45	7840	Test Edge-Type
45	6601	Test Edge-Type
45	3637	Test Edge-Type
45	1111	Test Edge-Type
45	2035	Test Edge-Type
45	4013	Test Edge-Type
45	6373	Test Edge-Type
45	3487	Test Edge-Type
45	6503	Test Edge-Type
45	7555	Test Edge-Type
45	1680	Test Edge-Type
45	2762	Test Edge-Type
46	2430	Test Edge-Type
46	6540	Test Edge-Type
46	482	Test Edge-Type
46	5316	Test Edge-Type
46	8833	Test Edge-Type
46	9366	Test Edge-Type
46	5436	Test Edge-Type
46	8855	Test Edge-Type
46	646	Test Edge-Type
46	3735	Test Edge-Type
46	3599	Test Edge-Type
46	9341	Test Edge-Type
47	2298	Test Edge-Type
47	340	Test Edge-Type
47	2755	Test Edge-Type
47	1257	Test Edge-Type
47	5899	Test Edge-Type
47	2838	Test Edge-Type
47	4510	Test Edge-Type
47	3416	Test Edge-Type
47	3699	Test Edge-Type
47	5129	Test Edge-Type
47	5346	Test Edge-Type
47	4512	Test Edge-Type
48	4034	Test Edge-Type
48	9281	Test Edge-Type
48	1826	Test Edge-Type
48	8608	Test Edge-Type
48	7728	Test Edge-Type
48	4317	Test Edge-Type
48	9549	Test Edge-Type
48	7919	Test Edge-Type
48	8760	Test Edge-Type
48	225	Test Edge-Type
48	7141	Test Edge-Type
49	1678	Test Edge-Type
49	1098	Test Edge-Type
49	7590	Test Edge-Type
49	6553	Test Edge-Type
49	6334	Test Edge-Type
49	921	Test Edge-Type
49	3115	Test Edge-Type
49	6668	Test Edge-Type
49	3842	Test Edge-Type
49	3811	Test Edge-Type
49	774	Test Edge-Type
49	4105	Test Edge-Type
49	5678	Test Edge-Type
49	2695	Test Edge-Type
49	6854	Test Edge-Type
49	1338	Test Edge-Type
50	3024	Test Edge-Type
50	84	Test Edge-Type
50	1678	Test Edge-Type
50	1098	Test Edge-Type
50	7590	Test Edge-Type
50	6553	Test Edge-Type
50	6334	Test Edge-Type
50	921	Test Edge-Type
50	3115	Test Edge-Type
50	6668	Test Edge-Type
50	3842	Test Edge-Type
50	3811	Test Edge-Type
50	774	Test Edge-Type
50	4105	Test Edge-Type
50	5678	Test Edge-Type
50	2695	Test Edge-Type
50	6854	Test Edge-Type
50	1338	Test Edge-Type
51	3024	Test Edge-Type
51	84	Test Edge-Type
51	4034	Test Edge-Type
51	9281	Test Edge-Type
51	1826	Test Edge-Type
51	8608	Test Edge-Type
51	7728	Test Edge-Type
51	4317	Test Edge-Type
51	9549	Test Edge-Type
51	7919	Test Edge-Type
51	8760	Test Edge-Type
51	225	Test Edge-Type
51	7141	Test Edge-Type
52	2298	Test Edge-Type
52	340	Test Edge-Type
52	2755	Test Edge-Type
52	1257	Test Edge-Type
52	5899	Test Edge-Type
52	2838	Test Edge-Type
52	4510	Test Edge-Type
52	3416	Test Edge-Type
52	3699	Test Edge-Type
52	5129	Test Edge-Type
52	5346	Test Edge-Type
52	4512	Test Edge-Type
52	2430	Test Edge-Type
53	6540	Test Edge-Type
53	482	Test Edge-Type
53	5316	Test Edge-Type
53	8833	Test Edge-Type
53	9366	Test Edge-Type
53	5436	Test Edge-Type
53	8855	Test Edge-Type
53	646	Test Edge-Type
53	3735	Test Edge-Type
53	3599	Test Edge-Type
53	9341	Test Edge-Type
53	2481	Test Edge-Type
53	7840	Test Edge-Type
53	6601	Test Edge-Type
54	3637	Test Edge-Type
54	1111	Test Edge-Type
54	2035	Test Edge-Type
54	4013	Test Edge-Type
54	6373	Test Edge-Type
54	3487	Test Edge-Type
54	6503	Test Edge-Type
54	7555	Test Edge-Type
54	1680	Test Edge-Type
54	2762	Test Edge-Type
54	227	Test Edge-Type
54	4464	Test Edge-Type
55	7628	Test Edge-Type
55	7831	Test Edge-Type
55	4559	Test Edge-Type
55	222	Test Edge-Type
55	9479	Test Edge-Type
55	1839	Test Edge-Type
55	3495	Test Edge-Type
55	905	Test Edge-Type
55	3972	Test Edge-Type
55	3201	Test Edge-Type
55	8213	Test Edge-Type
56	8407	Test Edge-Type
56	1024	Test Edge-Type
56	784	Test Edge-Type
56	3390	Test Edge-Type
56	1515	Test Edge-Type
56	6294	Test Edge-Type
56	4816	Test Edge-Type
56	8995	Test Edge-Type
56	3358	Test Edge-Type
56	435	Test Edge-Type
56	6667	Test Edge-Type
56	820	Test Edge-Type
57	6025	Test Edge-Type
57	7905	Test Edge-Type
57	8290	Test Edge-Type
57	9066	Test Edge-Type
57	3918	Test Edge-Type
57	9781	Test Edge-Type
57	5272	Test Edge-Type
57	850	Test Edge-Type
57	3071	Test Edge-Type
57	4463	Test Edge-Type
57	6735	Test Edge-Type
57	3895	Test Edge-Type
57	9556	Test Edge-Type
57	2915	Test Edge-Type
57	3663	Test Edge-Type
57	2325	Test Edge-Type
57	1360	Test Edge-Type
57	8079	Test Edge-Type
57	1725	Test Edge-Type
57	9537	Test Edge-Type
57	1318	Test Edge-Type
57	271	Test Edge-Type
57	8548	Test Edge-Type
57	5912	Test Edge-Type
58	6841	Test Edge-Type
58	439	Test Edge-Type
58	889	Test Edge-Type
58	5015	Test Edge-Type
58	6793	Test Edge-Type
58	6716	Test Edge-Type
58	5017	Test Edge-Type
58	5558	Test Edge-Type
58	1876	Test Edge-Type
58	2138	Test Edge-Type
58	1496	Test Edge-Type
58	9110	Test Edge-Type
58	2773	Test Edge-Type
58	8547	Test Edge-Type
59	5372	Test Edge-Type
59	1857	Test Edge-Type
59	4844	Test Edge-Type
59	1087	Test Edge-Type
59	1264	Test Edge-Type
59	2106	Test Edge-Type
59	9568	Test Edge-Type
59	1419	Test Edge-Type
59	179	Test Edge-Type
59	8663	Test Edge-Type
59	7642	Test Edge-Type
59	6172	Test Edge-Type
59	7702	Test Edge-Type
59	871	Test Edge-Type
60	8942	Test Edge-Type
60	6315	Test Edge-Type
60	8848	Test Edge-Type
60	3102	Test Edge-Type
60	1666	Test Edge-Type
60	8673	Test Edge-Type
60	7959	Test Edge-Type
60	8240	Test Edge-Type
60	4370	Test Edge-Type
60	4391	Test Edge-Type
60	9694	Test Edge-Type
60	7676	Test Edge-Type
61	6861	Test Edge-Type
61	9832	Test Edge-Type
61	8651	Test Edge-Type
61	4758	Test Edge-Type
61	8572	Test Edge-Type
61	7893	Test Edge-Type
61	1209	Test Edge-Type
61	5341	Test Edge-Type
61	269	Test Edge-Type
61	8460	Test Edge-Type
61	7643	Test Edge-Type
61	143	Test Edge-Type
61	3512	Test Edge-Type
61	8734	Test Edge-Type
61	8556	Test Edge-Type
61	355	Test Edge-Type
61	9528	Test Edge-Type
61	6419	Test Edge-Type
62	4747	Test Edge-Type
62	2639	Test Edge-Type
62	5343	Test Edge-Type
62	7478	Test Edge-Type
62	6886	Test Edge-Type
62	2283	Test Edge-Type
62	7830	Test Edge-Type
62	4874	Test Edge-Type
62	9986	Test Edge-Type
62	2673	Test Edge-Type
62	8923	Test Edge-Type
63	6982	Test Edge-Type
63	4123	Test Edge-Type
63	8935	Test Edge-Type
63	8722	Test Edge-Type
63	1470	Test Edge-Type
63	4747	Test Edge-Type
63	2639	Test Edge-Type
63	5343	Test Edge-Type
63	7478	Test Edge-Type
63	6886	Test Edge-Type
63	2283	Test Edge-Type
63	7830	Test Edge-Type
63	4874	Test Edge-Type
63	9986	Test Edge-Type
63	2673	Test Edge-Type
63	8923	Test Edge-Type
63	6861	Test Edge-Type
63	9832	Test Edge-Type
63	8651	Test Edge-Type
63	4758	Test Edge-Type
63	8572	Test Edge-Type
63	7893	Test Edge-Type
64	6982	Test Edge-Type
64	4123	Test Edge-Type
64	8935	Test Edge-Type
64	8722	Test Edge-Type
64	1470	Test Edge-Type
64	1209	Test Edge-Type
64	5341	Test Edge-Type
64	269	Test Edge-Type
64	8460	Test Edge-Type
64	7643	Test Edge-Type
64	143	Test Edge-Type
64	3512	Test Edge-Type
64	8734	Test Edge-Type
64	8556	Test Edge-Type
64	355	Test Edge-Type
64	9528	Test Edge-Type
65	6419	Test Edge-Type
65	8942	Test Edge-Type
65	6315	Test Edge-Type
65	8848	Test Edge-Type
65	3102	Test Edge-Type
65	1666	Test Edge-Type
65	8673	Test Edge-Type
65	7959	Test Edge-Type
65	8240	Test Edge-Type
65	4370	Test Edge-Type
65	4391	Test Edge-Type
66	9694	Test Edge-Type
66	7676	Test Edge-Type
66	5372	Test Edge-Type
66	1857	Test Edge-Type
66	4844	Test Edge-Type
66	1087	Test Edge-Type
66	1264	Test Edge-Type
66	2106	Test Edge-Type
66	9568	Test Edge-Type
66	1419	Test Edge-Type
66	179	Test Edge-Type
67	8663	Test Edge-Type
67	7642	Test Edge-Type
67	6172	Test Edge-Type
67	7702	Test Edge-Type
67	871	Test Edge-Type
67	6841	Test Edge-Type
67	439	Test Edge-Type
67	889	Test Edge-Type
67	5015	Test Edge-Type
67	6793	Test Edge-Type
67	6716	Test Edge-Type
