NodeID	NodeType
171	ntype_1
172	ntype_3
173	ntype_1
174	ntype_3
175	ntype_0
176	ntype_3
177	ntype_0
178	ntype_2
179	ntype_3
180	ntype_2
181	ntype_2
182	ntype_3
183	ntype_2
184	ntype_1
185	ntype_3
186	ntype_2
187	ntype_0
188	ntype_1
189	ntype_3
190	ntype_3
191	ntype_2
192	ntype_1
193	ntype_2
194	ntype_1
195	ntype_3
196	ntype_1
197	ntype_1
198	ntype_2
199	ntype_1
200	ntype_1
201	ntype_2
202	ntype_2
203	ntype_1
204	ntype_0
205	ntype_3
206	ntype_0
207	ntype_3
208	ntype_0
209	ntype_2
210	ntype_3
211	ntype_1
212	ntype_1
213	ntype_2
214	ntype_1
215	ntype_0
216	ntype_3
217	ntype_1
218	ntype_1
219	ntype_3
220	ntype_3
221	ntype_2
222	ntype_2
223	ntype_3
224	ntype_0
225	ntype_2
226	ntype_0
227	ntype_3
228	ntype_2
229	ntype_3
230	ntype_0
231	ntype_3
232	ntype_1
233	ntype_3
234	ntype_0
235	ntype_2
236	ntype_2
237	ntype_1
238	ntype_1
239	ntype_0
240	ntype_3
241	ntype_0
242	ntype_1
243	ntype_2
244	ntype_3
245	ntype_1
246	ntype_1
247	ntype_0
248	ntype_3
249	ntype_3
250	ntype_3
251	ntype_2
252	ntype_3
253	ntype_2
254	ntype_3
255	ntype_2
256	ntype_0
257	ntype_2
258	ntype_1
259	ntype_0
260	ntype_1
261	ntype_0
262	ntype_2
263	ntype_0
264	ntype_1
265	ntype_2
266	ntype_1
267	ntype_2
268	ntype_2
269	ntype_1
270	ntype_0
271	ntype_2
272	ntype_2
273	ntype_2
274	ntype_1
275	ntype_3
276	ntype_2
277	ntype_1
278	ntype_2
279	ntype_2
280	ntype_2
281	ntype_0
282	ntype_0
283	ntype_1
284	ntype_1
285	ntype_1
286	ntype_2
287	ntype_1
288	ntype_3
289	ntype_1
290	ntype_2
291	ntype_3
292	ntype_1
293	ntype_3
294	ntype_0
295	ntype_3
296	ntype_1
297	ntype_3
298	ntype_0
299	ntype_3
300	ntype_1
301	ntype_2
302	ntype_3
303	ntype_2
304	ntype_1
305	ntype_2
306	ntype_2
307	ntype_0
308	ntype_0
309	ntype_3
310	ntype_1
311	ntype_1
312	ntype_1
313	ntype_3
314	ntype_3
315	ntype_3
316	ntype_2
317	ntype_2
318	ntype_3
319	ntype_1
320	ntype_3
321	ntype_1
322	ntype_0
323	ntype_2
324	ntype_3
325	ntype_0
326	ntype_0
327	ntype_2
328	ntype_1
329	ntype_3
330	ntype_2
331	ntype_2
332	ntype_2
333	ntype_2
334	ntype_2
335	ntype_0
336	ntype_0
337	ntype_3
338	ntype_1
339	ntype_0
340	ntype_2
341	ntype_1
342	ntype_0
343	ntype_0
344	ntype_3
345	ntype_2
346	ntype_1
347	ntype_3
348	ntype_1
349	ntype_1
350	ntype_2
351	ntype_1
352	ntype_0
353	ntype_3
354	ntype_0
355	ntype_1
356	ntype_3
357	ntype_0
358	ntype_0
359	ntype_1
360	ntype_3
361	ntype_2
362	ntype_2
363	ntype_3
364	ntype_1
365	ntype_3
366	ntype_2
367	ntype_1
368	ntype_3
369	ntype_1
370	ntype_0
371	ntype_2
372	ntype_3
373	ntype_1
374	ntype_3
375	ntype_1
376	ntype_0
377	ntype_0
378	ntype_3
379	ntype_3
380	ntype_1
381	ntype_1
382	ntype_3
383	ntype_3
384	ntype_0
385	ntype_2
386	ntype_2
387	ntype_2
388	ntype_0
389	ntype_2
390	ntype_0
391	ntype_3
392	ntype_3
393	ntype_0
394	ntype_2
395	ntype_2
396	ntype_2
397	ntype_3
398	ntype_2
399	ntype_1
400	ntype_0
401	ntype_0
402	ntype_2
403	ntype_2
404	ntype_3
405	ntype_1
406	ntype_1
407	ntype_1
408	ntype_0
409	ntype_2
410	ntype_3
411	ntype_0
412	ntype_2
413	ntype_0
414	ntype_0
415	ntype_1
416	ntype_1
417	ntype_2
418	ntype_1
419	ntype_1
420	ntype_3
421	ntype_2
422	ntype_2
423	ntype_3
424	ntype_0
425	ntype_2
426	ntype_2
427	ntype_0
428	ntype_2
429	ntype_0
430	ntype_2
431	ntype_1
432	ntype_2
433	ntype_2
434	ntype_3
435	ntype_1
436	ntype_3
437	ntype_2
438	ntype_0
439	ntype_2
440	ntype_1
441	ntype_0
442	ntype_3
443	ntype_1
444	ntype_3
445	ntype_1
446	ntype_0
447	ntype_1
448	ntype_3
449	ntype_2
450	ntype_1
451	ntype_1
452	ntype_0
453	ntype_1
454	ntype_0
455	ntype_1
456	ntype_0
457	ntype_1
458	ntype_0
459	ntype_1
460	ntype_3
461	ntype_0
462	ntype_0
463	ntype_2
464	ntype_1
465	ntype_0
466	ntype_1
467	ntype_1
468	ntype_0
469	ntype_0
470	ntype_2
471	ntype_3
472	ntype_2
473	ntype_2
474	ntype_0
475	ntype_0
476	ntype_1
477	ntype_3
478	ntype_1
479	ntype_1
480	ntype_2
481	ntype_0
482	ntype_1
483	ntype_1
484	ntype_0
485	ntype_0
486	ntype_0
487	ntype_3
488	ntype_0
489	ntype_3
490	ntype_3
491	ntype_0
492	ntype_3
493	ntype_0
494	ntype_0
495	ntype_3
496	ntype_1
497	ntype_2
498	ntype_0
499	ntype_1
500	ntype_3
501	ntype_3
502	ntype_2
503	ntype_3
504	ntype_2
505	ntype_2
506	ntype_1
507	ntype_1
508	ntype_0
509	ntype_3
510	ntype_0
511	ntype_1
512	ntype_2
513	ntype_1
514	ntype_2
515	ntype_1
516	ntype_0
517	ntype_1
518	ntype_0
519	ntype_1
520	ntype_1
521	ntype_3
522	ntype_1
523	ntype_0
524	ntype_2
525	ntype_2
526	ntype_3
527	ntype_2
528	ntype_2
529	ntype_3
530	ntype_0
531	ntype_0
532	ntype_3
533	ntype_0
534	ntype_1
535	ntype_0
536	ntype_2
537	ntype_3
538	ntype_0
539	ntype_2
540	ntype_3
541	ntype_1
542	ntype_0
543	ntype_1
544	ntype_3
545	ntype_0
546	ntype_2
547	ntype_0
548	ntype_3
549	ntype_1
550	ntype_3
551	ntype_0
552	ntype_1
553	ntype_2
554	ntype_3
555	ntype_0
556	ntype_1
557	ntype_1
558	ntype_3
559	ntype_1
560	ntype_3
561	ntype_1
562	ntype_1
563	ntype_0
564	ntype_1
565	ntype_0
566	ntype_2
567	ntype_3
568	ntype_0
569	ntype_1
570	ntype_3
571	ntype_1
572	ntype_3
573	ntype_3
574	ntype_2
575	ntype_2
576	ntype_1
577	ntype_1
578	ntype_1
579	ntype_3
580	ntype_1
581	ntype_3
582	ntype_1
583	ntype_0
584	ntype_3
585	ntype_2
586	ntype_1
587	ntype_0
588	ntype_0
589	ntype_0
590	ntype_0
591	ntype_2
592	ntype_0
593	ntype_2
594	ntype_3
595	ntype_3
596	ntype_2
597	ntype_1
598	ntype_1
599	ntype_1
600	ntype_3
601	ntype_2
602	ntype_1
603	ntype_3
604	ntype_1
605	ntype_1
606	ntype_0
607	ntype_2
608	ntype_0
609	ntype_1
610	ntype_1
611	ntype_1
612	ntype_1
613	ntype_0
614	ntype_3
615	ntype_1
616	ntype_3
617	ntype_3
618	ntype_0
619	ntype_3
620	ntype_0
621	ntype_1
622	ntype_2
623	ntype_1
624	ntype_2
625	ntype_2
626	ntype_1
627	ntype_1
628	ntype_0
629	ntype_3
630	ntype_0
631	ntype_1
632	ntype_3
633	ntype_2
634	ntype_3
635	ntype_3
636	ntype_3
637	ntype_0
638	ntype_1
639	ntype_1
640	ntype_0
641	ntype_2
642	ntype_3
643	ntype_1
644	ntype_3
645	ntype_2
646	ntype_0
647	ntype_2
648	ntype_0
649	ntype_1
650	ntype_2
651	ntype_1
652	ntype_0
653	ntype_3
654	ntype_0
655	ntype_3
656	ntype_3
657	ntype_3
658	ntype_1
659	ntype_1
660	ntype_2
661	ntype_1
662	ntype_1
663	ntype_3
664	ntype_0
665	ntype_2
666	ntype_0
667	ntype_1
668	ntype_0
669	ntype_1
670	ntype_3
671	ntype_3
672	ntype_1
673	ntype_2
674	ntype_3
675	ntype_1
676	ntype_0
677	ntype_0
678	ntype_2
679	ntype_1
680	ntype_2
681	ntype_1
682	ntype_3
683	ntype_1
684	ntype_3
685	ntype_1
686	ntype_3
687	ntype_1
688	ntype_3
689	ntype_2
690	ntype_2
691	ntype_1
692	ntype_0
693	ntype_3
694	ntype_2
695	ntype_0
696	ntype_1
697	ntype_0
698	ntype_2
699	ntype_3
700	ntype_1
701	ntype_3
702	ntype_2
703	ntype_3
704	ntype_0
705	ntype_3
706	ntype_0
707	ntype_3
708	ntype_2
709	ntype_0
710	ntype_2
711	ntype_2
712	ntype_3
713	ntype_0
714	ntype_1
715	ntype_2
716	ntype_1
717	ntype_1
718	ntype_3
719	ntype_1
720	ntype_2
721	ntype_1
722	ntype_1
723	ntype_2
724	ntype_3
725	ntype_1
726	ntype_1
727	ntype_0
728	ntype_2
729	ntype_3
730	ntype_1
731	ntype_3
732	ntype_3
733	ntype_1
734	ntype_3
735	ntype_1
736	ntype_0
737	ntype_0
738	ntype_3
739	ntype_1
740	ntype_3
741	ntype_2
742	ntype_0
743	ntype_3
744	ntype_3
745	ntype_2
746	ntype_0
747	ntype_2
748	ntype_3
749	ntype_1
750	ntype_3
751	ntype_0
752	ntype_1
753	ntype_1
754	ntype_2
755	ntype_0
756	ntype_2
757	ntype_2
758	ntype_0
759	ntype_1
760	ntype_3
761	ntype_0
762	ntype_0
763	ntype_3
764	ntype_0
765	ntype_1
766	ntype_3
767	ntype_2
768	ntype_0
769	ntype_1
770	ntype_1
771	ntype_1
772	ntype_3
773	ntype_3
774	ntype_0
775	ntype_2
776	ntype_0
777	ntype_1
778	ntype_2
779	ntype_3
780	ntype_3
781	ntype_2
782	ntype_1
783	ntype_3
784	ntype_1
785	ntype_3
786	ntype_3
787	ntype_2
788	ntype_0
789	ntype_0
790	ntype_1
791	ntype_0
792	ntype_1
793	ntype_0
794	ntype_2
795	ntype_0
796	ntype_0
797	ntype_3
798	ntype_0
799	ntype_1
800	ntype_1
801	ntype_0
802	ntype_3
803	ntype_1
804	ntype_2
805	ntype_1
806	ntype_0
807	ntype_0
808	ntype_3
809	ntype_1
810	ntype_2
811	ntype_0
812	ntype_2
813	ntype_0
814	ntype_2
815	ntype_3
816	ntype_3
817	ntype_1
818	ntype_1
819	ntype_1
820	ntype_2
821	ntype_0
822	ntype_0
823	ntype_2
824	ntype_1
825	ntype_3
826	ntype_0
827	ntype_2
828	ntype_1
829	ntype_0
830	ntype_3
831	ntype_3
832	ntype_2
833	ntype_1
834	ntype_2
835	ntype_1
836	ntype_3
837	ntype_1
838	ntype_2
839	ntype_1
840	ntype_1
841	ntype_2
842	ntype_0
843	ntype_2
844	ntype_0
845	ntype_0
846	ntype_0
847	ntype_3
848	ntype_2
849	ntype_2
850	ntype_0
851	ntype_3
852	ntype_3
853	ntype_0
854	ntype_2
855	ntype_0
856	ntype_2
857	ntype_3
858	ntype_1
859	ntype_3
860	ntype_2
861	ntype_3
862	ntype_3
863	ntype_1
864	ntype_3
865	ntype_0
866	ntype_1
867	ntype_2
868	ntype_0
869	ntype_2
870	ntype_2
871	ntype_3
872	ntype_2
873	ntype_1
874	ntype_0
875	ntype_2
876	ntype_1
877	ntype_2
878	ntype_0
879	ntype_3
880	ntype_2
881	ntype_1
882	ntype_1
883	ntype_1
884	ntype_0
885	ntype_0
886	ntype_1
887	ntype_2
888	ntype_2
889	ntype_0
890	ntype_0
891	ntype_0
892	ntype_1
893	ntype_0
894	ntype_3
895	ntype_0
896	ntype_3
897	ntype_1
898	ntype_1
899	ntype_1
900	ntype_2
901	ntype_3
902	ntype_2
903	ntype_2
904	ntype_0
905	ntype_0
906	ntype_3
907	ntype_2
908	ntype_0
909	ntype_3
910	ntype_1
911	ntype_1
912	ntype_3
913	ntype_1
914	ntype_1
915	ntype_1
916	ntype_1
917	ntype_1
918	ntype_1
919	ntype_0
920	ntype_1
921	ntype_0
922	ntype_1
923	ntype_1
924	ntype_1
925	ntype_2
926	ntype_3
927	ntype_3
928	ntype_2
929	ntype_2
930	ntype_0
931	ntype_0
932	ntype_3
933	ntype_0
934	ntype_3
935	ntype_3
936	ntype_2
937	ntype_2
938	ntype_1
939	ntype_3
940	ntype_1
941	ntype_0
942	ntype_1
943	ntype_0
944	ntype_0
945	ntype_1
946	ntype_2
947	ntype_3
948	ntype_0
949	ntype_1
950	ntype_1
951	ntype_1
952	ntype_3
953	ntype_2
954	ntype_0
955	ntype_2
956	ntype_1
957	ntype_3
958	ntype_3
959	ntype_1
960	ntype_2
961	ntype_0
962	ntype_0
963	ntype_1
964	ntype_3
965	ntype_1
966	ntype_3
967	ntype_1
968	ntype_3
969	ntype_0
970	ntype_2
971	ntype_1
972	ntype_0
973	ntype_3
974	ntype_2
975	ntype_1
976	ntype_0
977	ntype_0
978	ntype_1
979	ntype_1
980	ntype_3
981	ntype_1
982	ntype_0
983	ntype_0
984	ntype_0
985	ntype_1
986	ntype_1
987	ntype_0
988	ntype_1
989	ntype_0
990	ntype_2
991	ntype_0
992	ntype_2
993	ntype_3
994	ntype_2
995	ntype_1
996	ntype_1
997	ntype_1
998	ntype_3
999	ntype_0
1000	ntype_1
1001	ntype_3
1002	ntype_3
1003	ntype_2
1004	ntype_0
1005	ntype_0
1006	ntype_1
1007	ntype_3
1008	ntype_0
1009	ntype_3
1010	ntype_2
1011	ntype_1
1012	ntype_3
1013	ntype_2
1014	ntype_3
1015	ntype_0
1016	ntype_1
1017	ntype_2
1018	ntype_1
1019	ntype_2
1020	ntype_0
1021	ntype_0
1022	ntype_3
1023	ntype_1
1024	ntype_1
1025	ntype_1
1026	ntype_2
1027	ntype_2
1028	ntype_3
1029	ntype_0
1030	ntype_3
1031	ntype_3
1032	ntype_3
1033	ntype_1
1034	ntype_2
1035	ntype_2
1036	ntype_3
1037	ntype_3
1038	ntype_1
1039	ntype_2
1040	ntype_3
1041	ntype_2
1042	ntype_1
1043	ntype_3
1044	ntype_3
1045	ntype_2
1046	ntype_0
1047	ntype_1
1048	ntype_2
1049	ntype_1
1050	ntype_2
1051	ntype_1
1052	ntype_2
1053	ntype_1
1054	ntype_3
1055	ntype_1
1056	ntype_0
1057	ntype_0
1058	ntype_1
1059	ntype_1
1060	ntype_2
1061	ntype_3
1062	ntype_2
1063	ntype_0
1064	ntype_3
1065	ntype_2
1066	ntype_0
1067	ntype_0
1068	ntype_0
1069	ntype_1
1070	ntype_0
1071	ntype_3
1072	ntype_3
1073	ntype_2
1074	ntype_3
1075	ntype_0
1076	ntype_1
1077	ntype_3
1078	ntype_3
1079	ntype_1
1080	ntype_3
1081	ntype_3
1082	ntype_0
1083	ntype_2
1084	ntype_0
1085	ntype_3
1086	ntype_1
1087	ntype_0
1088	ntype_0
1089	ntype_3
1090	ntype_0
1091	ntype_0
1092	ntype_1
1093	ntype_2
1094	ntype_1
1095	ntype_2
1096	ntype_1
1097	ntype_2
1098	ntype_2
1099	ntype_2
1100	ntype_3
1101	ntype_3
1102	ntype_1
1103	ntype_2
1104	ntype_2
1105	ntype_0
1106	ntype_1
1107	ntype_1
1108	ntype_0
1109	ntype_1
1110	ntype_3
1111	ntype_2
1112	ntype_3
1113	ntype_1
1114	ntype_3
1115	ntype_1
1116	ntype_1
1117	ntype_0
1118	ntype_3
1119	ntype_3
1120	ntype_1
1121	ntype_3
1122	ntype_3
1123	ntype_0
1124	ntype_0
1125	ntype_3
1126	ntype_2
1127	ntype_0
1128	ntype_1
1129	ntype_1
1130	ntype_0
1131	ntype_0
1132	ntype_1
1133	ntype_0
1134	ntype_1
1135	ntype_0
1136	ntype_3
1137	ntype_3
1138	ntype_0
1139	ntype_3
1140	ntype_2
1141	ntype_0
1142	ntype_0
1143	ntype_1
1144	ntype_0
1145	ntype_3
1146	ntype_1
1147	ntype_1
1148	ntype_2
1149	ntype_1
1150	ntype_2
1151	ntype_1
1152	ntype_2
1153	ntype_2
1154	ntype_0
1155	ntype_0
1156	ntype_0
1157	ntype_3
1158	ntype_0
1159	ntype_1
1160	ntype_0
1161	ntype_0
1162	ntype_2
1163	ntype_3
1164	ntype_3
1165	ntype_2
1166	ntype_0
1167	ntype_0
1168	ntype_1
1169	ntype_0
1170	ntype_3
1171	ntype_1
1172	ntype_1
1173	ntype_1
1174	ntype_0
1175	ntype_3
1176	ntype_3
1177	ntype_2
1178	ntype_0
1179	ntype_1
1180	ntype_3
1181	ntype_1
1182	ntype_2
1183	ntype_2
1184	ntype_0
1185	ntype_0
1186	ntype_3
1187	ntype_1
1188	ntype_1
1189	ntype_1
1190	ntype_3
1191	ntype_2
1192	ntype_1
1193	ntype_0
1194	ntype_3
1195	ntype_3
1196	ntype_0
1197	ntype_1
1198	ntype_3
1199	ntype_2
1200	ntype_1
1201	ntype_0
1202	ntype_3
1203	ntype_1
1204	ntype_3
1205	ntype_0
1206	ntype_0
1207	ntype_2
1208	ntype_2
1209	ntype_0
1210	ntype_3
1211	ntype_2
1212	ntype_0
1213	ntype_0
1214	ntype_0
1215	ntype_2
1216	ntype_1
1217	ntype_2
1218	ntype_2
1219	ntype_3
1220	ntype_1
1221	ntype_3
1222	ntype_2
1223	ntype_3
1224	ntype_3
1225	ntype_3
1226	ntype_2
1227	ntype_3
1228	ntype_1
1229	ntype_0
1230	ntype_0
1231	ntype_3
1232	ntype_1
1233	ntype_3
1234	ntype_0
1235	ntype_1
1236	ntype_1
1237	ntype_3
1238	ntype_2
1239	ntype_2
1240	ntype_1
1241	ntype_2
1242	ntype_2
1243	ntype_3
1244	ntype_0
1245	ntype_3
1246	ntype_1
1247	ntype_2
1248	ntype_3
1249	ntype_3
1250	ntype_1
1251	ntype_2
1252	ntype_1
1253	ntype_3
1254	ntype_2
1255	ntype_1
1256	ntype_2
1257	ntype_1
1258	ntype_1
1259	ntype_0
1260	ntype_2
1261	ntype_0
1262	ntype_1
1263	ntype_2
1264	ntype_0
1265	ntype_0
1266	ntype_2
1267	ntype_0
1268	ntype_1
1269	ntype_2
1270	ntype_1
1271	ntype_3
1272	ntype_1
1273	ntype_3
1274	ntype_3
1275	ntype_0
1276	ntype_1
1277	ntype_3
1278	ntype_1
1279	ntype_2
1280	ntype_3
1281	ntype_2
1282	ntype_2
1283	ntype_0
1284	ntype_0
1285	ntype_3
1286	ntype_2
1287	ntype_0
1288	ntype_3
1289	ntype_0
1290	ntype_2
1291	ntype_1
1292	ntype_2
1293	ntype_0
1294	ntype_0
1295	ntype_1
1296	ntype_3
1297	ntype_2
1298	ntype_0
1299	ntype_3
1300	ntype_3
1301	ntype_0
1302	ntype_0
1303	ntype_0
1304	ntype_1
1305	ntype_0
1306	ntype_0
1307	ntype_1
1308	ntype_1
1309	ntype_3
1310	ntype_0
1311	ntype_3
1312	ntype_0
1313	ntype_3
1314	ntype_0
1315	ntype_2
1316	ntype_1
1317	ntype_2
1318	ntype_2
1319	ntype_3
1320	ntype_0
1321	ntype_1
1322	ntype_3
1323	ntype_0
1324	ntype_0
1325	ntype_2
1326	ntype_3
1327	ntype_2
1328	ntype_2
1329	ntype_3
1330	ntype_3
1331	ntype_2
1332	ntype_2
1333	ntype_2
1334	ntype_0
1335	ntype_3
1336	ntype_2
1337	ntype_1
1338	ntype_3
1339	ntype_0
1340	ntype_2
1341	ntype_0
1342	ntype_3
1343	ntype_2
1344	ntype_1
1345	ntype_3
1346	ntype_2
1347	ntype_3
1348	ntype_2
1349	ntype_1
1350	ntype_2
1351	ntype_0
1352	ntype_2
1353	ntype_2
1354	ntype_0
1355	ntype_0
1356	ntype_2
1357	ntype_1
1358	ntype_0
1359	ntype_2
1360	ntype_3
1361	ntype_3
1362	ntype_2
1363	ntype_3
1364	ntype_1
1365	ntype_1
1366	ntype_1
1367	ntype_0
1368	ntype_1
1369	ntype_1
1370	ntype_1
1371	ntype_1
1372	ntype_0
1373	ntype_1
1374	ntype_1
1375	ntype_3
1376	ntype_1
1377	ntype_0
1378	ntype_0
1379	ntype_1
1380	ntype_0
1381	ntype_3
1382	ntype_2
1383	ntype_1
1384	ntype_0
1385	ntype_3
1386	ntype_0
1387	ntype_1
1388	ntype_0
1389	ntype_1
1390	ntype_1
1391	ntype_1
1392	ntype_3
1393	ntype_0
1394	ntype_1
1395	ntype_3
1396	ntype_1
1397	ntype_1
1398	ntype_2
1399	ntype_0
1400	ntype_2
1401	ntype_0
1402	ntype_2
1403	ntype_3
1404	ntype_3
1405	ntype_0
1406	ntype_1
1407	ntype_2
1408	ntype_3
1409	ntype_2
1410	ntype_0
1411	ntype_2
1412	ntype_1
1413	ntype_2
1414	ntype_3
1415	ntype_3
1416	ntype_3
1417	ntype_0
1418	ntype_0
1419	ntype_2
1420	ntype_1
1421	ntype_3
1422	ntype_1
1423	ntype_1
1424	ntype_2
1425	ntype_1
1426	ntype_3
1427	ntype_1
1428	ntype_0
1429	ntype_1
1430	ntype_2
1431	ntype_1
1432	ntype_1
1433	ntype_1
1434	ntype_0
1435	ntype_3
1436	ntype_1
1437	ntype_3
1438	ntype_2
1439	ntype_0
1440	ntype_0
1441	ntype_0
1442	ntype_0
1443	ntype_3
1444	ntype_1
1445	ntype_1
1446	ntype_1
1447	ntype_3
1448	ntype_0
1449	ntype_2
1450	ntype_1
1451	ntype_3
1452	ntype_2
1453	ntype_2
1454	ntype_3
1455	ntype_1
1456	ntype_1
1457	ntype_2
1458	ntype_1
1459	ntype_1
1460	ntype_2
1461	ntype_1
1462	ntype_2
1463	ntype_0
1464	ntype_3
1465	ntype_2
1466	ntype_0
1467	ntype_1
1468	ntype_2
1469	ntype_3
1470	ntype_2
1471	ntype_0
1472	ntype_2
1473	ntype_2
1474	ntype_2
1475	ntype_3
1476	ntype_2
1477	ntype_3
1478	ntype_3
1479	ntype_3
1480	ntype_1
1481	ntype_1
1482	ntype_2
1483	ntype_1
1484	ntype_0
1485	ntype_3
1486	ntype_2
1487	ntype_2
1488	ntype_1
1489	ntype_1
1490	ntype_1
1491	ntype_1
1492	ntype_1
1493	ntype_3
1494	ntype_1
1495	ntype_2
1496	ntype_2
1497	ntype_1
1498	ntype_0
1499	ntype_3
1500	ntype_1
1501	ntype_1
1502	ntype_3
1503	ntype_2
1504	ntype_0
1505	ntype_1
1506	ntype_1
1507	ntype_3
1508	ntype_3
1509	ntype_1
1510	ntype_2
1511	ntype_2
1512	ntype_3
1513	ntype_3
1514	ntype_1
1515	ntype_1
1516	ntype_2
1517	ntype_1
1518	ntype_3
1519	ntype_0
1520	ntype_2
1521	ntype_0
1522	ntype_2
1523	ntype_2
1524	ntype_0
1525	ntype_2
1526	ntype_2
1527	ntype_3
1528	ntype_0
1529	ntype_2
1530	ntype_2
1531	ntype_3
1532	ntype_0
1533	ntype_1
1534	ntype_2
1535	ntype_3
1536	ntype_2
1537	ntype_1
1538	ntype_2
1539	ntype_2
1540	ntype_0
1541	ntype_2
1542	ntype_1
1543	ntype_0
1544	ntype_1
1545	ntype_2
1546	ntype_3
1547	ntype_2
1548	ntype_3
1549	ntype_3
1550	ntype_2
1551	ntype_3
1552	ntype_1
1553	ntype_0
1554	ntype_1
1555	ntype_1
1556	ntype_1
1557	ntype_2
1558	ntype_2
1559	ntype_0
1560	ntype_2
1561	ntype_3
1562	ntype_0
1563	ntype_2
1564	ntype_0
1565	ntype_3
1566	ntype_0
1567	ntype_2
1568	ntype_3
1569	ntype_1
1570	ntype_0
1571	ntype_0
1572	ntype_2
1573	ntype_0
1574	ntype_2
1575	ntype_1
1576	ntype_2
1577	ntype_0
1578	ntype_2
1579	ntype_3
1580	ntype_1
1581	ntype_2
1582	ntype_0
1583	ntype_3
1584	ntype_2
1585	ntype_2
1586	ntype_1
1587	ntype_0
1588	ntype_2
1589	ntype_0
1590	ntype_0
1591	ntype_3
1592	ntype_2
1593	ntype_1
1594	ntype_0
1595	ntype_2
1596	ntype_2
1597	ntype_1
1598	ntype_1
1599	ntype_0
1600	ntype_1
1601	ntype_0
1602	ntype_3
1603	ntype_3
1604	ntype_2
1605	ntype_1
1606	ntype_2
1607	ntype_2
1608	ntype_3
1609	ntype_0
1610	ntype_3
1611	ntype_1
1612	ntype_0
1613	ntype_1
1614	ntype_3
1615	ntype_1
1616	ntype_2
1617	ntype_1
1618	ntype_0
1619	ntype_0
1620	ntype_1
1621	ntype_2
1622	ntype_0
1623	ntype_2
1624	ntype_2
1625	ntype_2
1626	ntype_2
1627	ntype_2
1628	ntype_0
1629	ntype_2
1630	ntype_1
1631	ntype_2
1632	ntype_1
1633	ntype_1
1634	ntype_1
1635	ntype_2
1636	ntype_2
1637	ntype_3
1638	ntype_2
1639	ntype_0
1640	ntype_0
1641	ntype_2
1642	ntype_0
1643	ntype_3
1644	ntype_0
1645	ntype_0
1646	ntype_0
1647	ntype_0
1648	ntype_0
1649	ntype_1
1650	ntype_1
1651	ntype_1
1652	ntype_3
1653	ntype_1
1654	ntype_1
1655	ntype_2
1656	ntype_3
1657	ntype_0
1658	ntype_2
1659	ntype_3
1660	ntype_1
1661	ntype_3
1662	ntype_0
1663	ntype_2
