NodeID	NodeType
276	ntype_1
277	ntype_0
278	ntype_2
279	ntype_0
280	ntype_2
281	ntype_3
282	ntype_2
283	ntype_3
284	ntype_3
285	ntype_2
286	ntype_1
287	ntype_1
288	ntype_3
289	ntype_1
290	ntype_0
291	ntype_1
292	ntype_1
293	ntype_3
294	ntype_2
295	ntype_3
296	ntype_1
297	ntype_3
298	ntype_0
299	ntype_2
300	ntype_0
301	ntype_2
302	ntype_1
303	ntype_3
304	ntype_0
305	ntype_2
306	ntype_1
307	ntype_0
308	ntype_0
309	ntype_1
310	ntype_0
311	ntype_3
312	ntype_1
313	ntype_1
314	ntype_2
315	ntype_2
316	ntype_3
317	ntype_0
318	ntype_0
319	ntype_0
320	ntype_3
321	ntype_2
322	ntype_0
323	ntype_0
324	ntype_2
325	ntype_2
326	ntype_1
327	ntype_3
328	ntype_1
329	ntype_1
330	ntype_1
331	ntype_0
332	ntype_2
333	ntype_2
334	ntype_1
335	ntype_1
336	ntype_2
337	ntype_1
338	ntype_2
339	ntype_2
340	ntype_1
341	ntype_1
342	ntype_3
343	ntype_0
344	ntype_3
345	ntype_1
346	ntype_2
347	ntype_1
348	ntype_3
349	ntype_2
350	ntype_1
351	ntype_3
352	ntype_1
353	ntype_2
354	ntype_2
355	ntype_1
356	ntype_1
357	ntype_0
358	ntype_1
359	ntype_2
360	ntype_2
361	ntype_2
362	ntype_2
363	ntype_2
364	ntype_1
365	ntype_2
366	ntype_2
367	ntype_0
368	ntype_1
369	ntype_3
370	ntype_3
371	ntype_0
372	ntype_2
373	ntype_2
374	ntype_1
375	ntype_3
376	ntype_3
377	ntype_3
378	ntype_3
379	ntype_2
380	ntype_2
381	ntype_0
382	ntype_0
383	ntype_2
384	ntype_2
385	ntype_0
386	ntype_3
387	ntype_2
388	ntype_2
389	ntype_2
390	ntype_0
391	ntype_0
392	ntype_3
393	ntype_3
394	ntype_2
395	ntype_3
396	ntype_2
397	ntype_3
398	ntype_0
399	ntype_3
400	ntype_0
401	ntype_2
402	ntype_0
403	ntype_1
404	ntype_1
405	ntype_2
406	ntype_1
407	ntype_3
408	ntype_0
409	ntype_1
410	ntype_1
411	ntype_1
412	ntype_1
413	ntype_0
414	ntype_0
415	ntype_0
416	ntype_2
417	ntype_3
418	ntype_1
419	ntype_0
420	ntype_0
421	ntype_1
422	ntype_0
423	ntype_0
424	ntype_2
425	ntype_3
426	ntype_0
427	ntype_2
428	ntype_3
429	ntype_1
430	ntype_2
431	ntype_1
432	ntype_3
433	ntype_1
434	ntype_1
435	ntype_2
436	ntype_0
437	ntype_2
438	ntype_2
439	ntype_0
440	ntype_2
441	ntype_3
442	ntype_2
443	ntype_1
444	ntype_0
445	ntype_1
446	ntype_1
447	ntype_0
448	ntype_1
449	ntype_3
450	ntype_3
451	ntype_3
452	ntype_2
453	ntype_3
454	ntype_3
455	ntype_2
456	ntype_2
457	ntype_0
458	ntype_0
459	ntype_3
460	ntype_1
461	ntype_2
462	ntype_0
463	ntype_2
464	ntype_0
465	ntype_0
466	ntype_2
467	ntype_3
468	ntype_1
469	ntype_2
470	ntype_2
471	ntype_0
472	ntype_2
473	ntype_1
474	ntype_1
475	ntype_1
476	ntype_3
477	ntype_1
478	ntype_0
479	ntype_2
480	ntype_0
481	ntype_1
482	ntype_1
483	ntype_0
484	ntype_0
485	ntype_2
486	ntype_3
487	ntype_0
488	ntype_3
489	ntype_2
490	ntype_0
491	ntype_1
492	ntype_0
493	ntype_3
494	ntype_3
495	ntype_1
496	ntype_1
497	ntype_3
498	ntype_1
499	ntype_0
500	ntype_3
501	ntype_0
502	ntype_3
503	ntype_0
504	ntype_3
505	ntype_2
506	ntype_0
507	ntype_2
508	ntype_2
509	ntype_2
510	ntype_2
511	ntype_2
512	ntype_3
513	ntype_2
514	ntype_1
515	ntype_0
516	ntype_3
517	ntype_1
518	ntype_1
519	ntype_0
520	ntype_1
521	ntype_0
522	ntype_2
523	ntype_1
524	ntype_1
525	ntype_2
526	ntype_1
527	ntype_3
528	ntype_2
529	ntype_3
530	ntype_1
531	ntype_0
532	ntype_0
533	ntype_0
534	ntype_1
535	ntype_0
536	ntype_1
537	ntype_0
538	ntype_0
539	ntype_3
540	ntype_3
541	ntype_2
542	ntype_3
543	ntype_2
544	ntype_1
545	ntype_1
546	ntype_0
547	ntype_1
548	ntype_3
549	ntype_1
550	ntype_3
551	ntype_2
552	ntype_1
553	ntype_1
554	ntype_0
555	ntype_0
556	ntype_1
557	ntype_0
558	ntype_0
559	ntype_2
560	ntype_2
561	ntype_0
562	ntype_2
563	ntype_1
564	ntype_3
565	ntype_3
566	ntype_1
567	ntype_0
568	ntype_1
569	ntype_3
570	ntype_0
571	ntype_3
572	ntype_0
573	ntype_2
574	ntype_2
575	ntype_0
576	ntype_2
577	ntype_0
578	ntype_1
579	ntype_3
580	ntype_0
581	ntype_2
582	ntype_1
583	ntype_1
584	ntype_3
585	ntype_0
586	ntype_3
587	ntype_2
588	ntype_3
589	ntype_2
590	ntype_2
591	ntype_3
592	ntype_3
593	ntype_0
594	ntype_2
595	ntype_1
596	ntype_1
597	ntype_0
598	ntype_0
599	ntype_3
600	ntype_1
601	ntype_0
602	ntype_3
603	ntype_2
604	ntype_0
605	ntype_2
606	ntype_3
607	ntype_2
608	ntype_0
609	ntype_3
610	ntype_1
611	ntype_3
612	ntype_2
613	ntype_3
614	ntype_1
615	ntype_2
616	ntype_3
617	ntype_1
618	ntype_1
619	ntype_1
620	ntype_0
621	ntype_3
622	ntype_1
623	ntype_0
624	ntype_0
625	ntype_0
626	ntype_1
627	ntype_1
628	ntype_2
629	ntype_2
630	ntype_1
631	ntype_2
632	ntype_2
633	ntype_1
634	ntype_2
635	ntype_3
636	ntype_1
637	ntype_3
638	ntype_0
639	ntype_1
640	ntype_1
641	ntype_0
642	ntype_1
643	ntype_1
644	ntype_2
645	ntype_1
646	ntype_0
647	ntype_0
648	ntype_0
649	ntype_1
650	ntype_0
651	ntype_3
652	ntype_0
653	ntype_0
654	ntype_3
655	ntype_1
656	ntype_3
657	ntype_0
658	ntype_1
659	ntype_3
660	ntype_3
661	ntype_0
662	ntype_3
663	ntype_0
664	ntype_0
665	ntype_0
666	ntype_1
667	ntype_0
668	ntype_3
669	ntype_1
670	ntype_1
671	ntype_1
672	ntype_0
673	ntype_0
674	ntype_1
675	ntype_0
676	ntype_1
677	ntype_0
678	ntype_3
679	ntype_3
680	ntype_0
681	ntype_2
682	ntype_1
683	ntype_2
684	ntype_3
685	ntype_0
686	ntype_3
687	ntype_3
688	ntype_0
689	ntype_0
690	ntype_2
691	ntype_0
692	ntype_0
693	ntype_3
694	ntype_1
695	ntype_1
696	ntype_0
697	ntype_3
698	ntype_3
699	ntype_3
700	ntype_1
701	ntype_1
702	ntype_0
703	ntype_0
704	ntype_3
705	ntype_3
706	ntype_3
707	ntype_1
708	ntype_1
709	ntype_0
710	ntype_2
711	ntype_2
712	ntype_0
713	ntype_0
714	ntype_2
715	ntype_3
716	ntype_3
717	ntype_2
718	ntype_0
719	ntype_1
720	ntype_0
721	ntype_0
722	ntype_1
723	ntype_2
724	ntype_1
725	ntype_3
726	ntype_1
727	ntype_2
728	ntype_2
729	ntype_0
730	ntype_1
731	ntype_3
732	ntype_0
733	ntype_3
734	ntype_1
735	ntype_3
736	ntype_2
737	ntype_2
738	ntype_2
739	ntype_3
740	ntype_2
741	ntype_0
742	ntype_3
743	ntype_2
744	ntype_3
745	ntype_3
746	ntype_2
747	ntype_2
748	ntype_0
749	ntype_1
750	ntype_2
751	ntype_3
752	ntype_0
753	ntype_2
754	ntype_0
755	ntype_2
756	ntype_1
757	ntype_3
758	ntype_2
759	ntype_3
760	ntype_1
761	ntype_0
762	ntype_3
763	ntype_1
764	ntype_2
765	ntype_1
766	ntype_3
767	ntype_2
768	ntype_1
769	ntype_1
770	ntype_3
771	ntype_0
772	ntype_3
773	ntype_1
774	ntype_2
775	ntype_1
776	ntype_1
777	ntype_2
778	ntype_0
779	ntype_1
780	ntype_3
781	ntype_2
782	ntype_1
783	ntype_0
784	ntype_2
785	ntype_1
786	ntype_3
787	ntype_1
788	ntype_3
789	ntype_0
790	ntype_1
791	ntype_3
792	ntype_1
793	ntype_1
794	ntype_1
795	ntype_3
796	ntype_0
797	ntype_0
798	ntype_3
799	ntype_2
800	ntype_3
801	ntype_2
802	ntype_0
803	ntype_1
804	ntype_3
805	ntype_1
806	ntype_1
807	ntype_2
808	ntype_2
809	ntype_0
810	ntype_2
811	ntype_0
812	ntype_0
813	ntype_0
814	ntype_3
815	ntype_2
816	ntype_0
817	ntype_2
818	ntype_2
819	ntype_0
820	ntype_3
821	ntype_3
822	ntype_3
823	ntype_0
824	ntype_3
825	ntype_3
826	ntype_0
827	ntype_3
828	ntype_2
829	ntype_2
830	ntype_3
831	ntype_0
832	ntype_1
833	ntype_2
834	ntype_0
835	ntype_1
836	ntype_1
837	ntype_0
838	ntype_3
839	ntype_0
840	ntype_0
841	ntype_0
842	ntype_3
843	ntype_0
844	ntype_1
845	ntype_2
846	ntype_1
847	ntype_0
848	ntype_0
849	ntype_3
850	ntype_2
851	ntype_1
852	ntype_0
853	ntype_0
854	ntype_3
855	ntype_3
856	ntype_3
857	ntype_0
858	ntype_3
859	ntype_2
860	ntype_3
861	ntype_1
862	ntype_1
863	ntype_0
864	ntype_1
865	ntype_0
866	ntype_1
867	ntype_1
868	ntype_3
869	ntype_1
870	ntype_2
871	ntype_2
872	ntype_3
873	ntype_1
874	ntype_0
875	ntype_3
876	ntype_2
877	ntype_3
878	ntype_3
879	ntype_3
880	ntype_0
881	ntype_1
882	ntype_0
883	ntype_2
884	ntype_3
885	ntype_3
886	ntype_2
887	ntype_3
888	ntype_1
889	ntype_1
890	ntype_0
891	ntype_3
892	ntype_3
893	ntype_2
894	ntype_0
895	ntype_2
896	ntype_3
897	ntype_0
898	ntype_1
899	ntype_2
900	ntype_0
901	ntype_0
902	ntype_2
903	ntype_2
904	ntype_2
905	ntype_0
906	ntype_0
907	ntype_1
908	ntype_0
909	ntype_1
910	ntype_2
911	ntype_3
912	ntype_1
913	ntype_0
914	ntype_1
915	ntype_1
916	ntype_3
917	ntype_1
918	ntype_1
919	ntype_1
920	ntype_0
921	ntype_2
922	ntype_2
923	ntype_1
924	ntype_3
925	ntype_2
926	ntype_3
927	ntype_1
928	ntype_3
929	ntype_0
930	ntype_1
931	ntype_0
932	ntype_0
933	ntype_0
934	ntype_3
935	ntype_1
936	ntype_0
937	ntype_3
938	ntype_1
939	ntype_0
940	ntype_2
941	ntype_1
942	ntype_3
943	ntype_2
944	ntype_3
945	ntype_1
946	ntype_3
947	ntype_3
948	ntype_3
949	ntype_3
950	ntype_1
951	ntype_2
952	ntype_1
953	ntype_1
954	ntype_0
955	ntype_3
956	ntype_1
957	ntype_1
958	ntype_2
959	ntype_1
960	ntype_0
961	ntype_0
962	ntype_1
963	ntype_0
964	ntype_0
965	ntype_3
966	ntype_2
967	ntype_3
968	ntype_0
969	ntype_0
970	ntype_3
971	ntype_0
972	ntype_3
973	ntype_3
974	ntype_0
975	ntype_0
976	ntype_3
977	ntype_3
978	ntype_0
979	ntype_1
980	ntype_3
981	ntype_1
982	ntype_0
983	ntype_0
984	ntype_3
985	ntype_2
986	ntype_3
987	ntype_1
988	ntype_3
989	ntype_2
990	ntype_0
991	ntype_3
992	ntype_1
993	ntype_0
994	ntype_1
995	ntype_0
996	ntype_1
997	ntype_0
998	ntype_2
999	ntype_2
1000	ntype_2
1001	ntype_1
1002	ntype_1
1003	ntype_2
1004	ntype_0
1005	ntype_1
1006	ntype_2
1007	ntype_3
1008	ntype_0
1009	ntype_0
1010	ntype_3
1011	ntype_0
1012	ntype_0
1013	ntype_0
1014	ntype_1
1015	ntype_2
1016	ntype_0
1017	ntype_1
1018	ntype_3
1019	ntype_3
1020	ntype_1
1021	ntype_0
1022	ntype_1
1023	ntype_1
1024	ntype_0
1025	ntype_2
1026	ntype_2
1027	ntype_2
1028	ntype_3
1029	ntype_3
1030	ntype_2
1031	ntype_0
1032	ntype_1
1033	ntype_2
1034	ntype_1
1035	ntype_0
1036	ntype_1
1037	ntype_1
1038	ntype_1
1039	ntype_2
1040	ntype_0
1041	ntype_2
1042	ntype_0
1043	ntype_2
1044	ntype_2
1045	ntype_1
1046	ntype_3
1047	ntype_3
1048	ntype_0
1049	ntype_1
1050	ntype_3
1051	ntype_2
1052	ntype_1
1053	ntype_3
1054	ntype_2
1055	ntype_3
1056	ntype_0
1057	ntype_0
1058	ntype_0
1059	ntype_1
1060	ntype_0
1061	ntype_0
1062	ntype_3
1063	ntype_3
1064	ntype_1
1065	ntype_2
1066	ntype_1
1067	ntype_0
1068	ntype_2
1069	ntype_3
1070	ntype_3
1071	ntype_0
1072	ntype_0
1073	ntype_3
1074	ntype_3
1075	ntype_3
1076	ntype_2
1077	ntype_1
1078	ntype_2
1079	ntype_2
1080	ntype_0
1081	ntype_2
1082	ntype_2
1083	ntype_1
1084	ntype_2
1085	ntype_3
1086	ntype_1
1087	ntype_1
1088	ntype_2
1089	ntype_3
1090	ntype_1
1091	ntype_1
1092	ntype_0
1093	ntype_1
1094	ntype_3
1095	ntype_1
1096	ntype_2
1097	ntype_1
1098	ntype_2
1099	ntype_2
1100	ntype_2
1101	ntype_0
1102	ntype_0
1103	ntype_3
1104	ntype_1
1105	ntype_0
1106	ntype_3
1107	ntype_3
1108	ntype_0
1109	ntype_1
1110	ntype_0
1111	ntype_0
1112	ntype_0
1113	ntype_1
1114	ntype_2
1115	ntype_3
1116	ntype_0
1117	ntype_2
1118	ntype_0
1119	ntype_3
1120	ntype_2
1121	ntype_2
1122	ntype_0
1123	ntype_1
1124	ntype_2
1125	ntype_0
1126	ntype_2
1127	ntype_2
1128	ntype_1
1129	ntype_1
1130	ntype_1
1131	ntype_2
1132	ntype_0
1133	ntype_1
1134	ntype_3
1135	ntype_0
1136	ntype_0
1137	ntype_1
1138	ntype_3
1139	ntype_3
1140	ntype_3
1141	ntype_2
1142	ntype_1
1143	ntype_1
1144	ntype_1
1145	ntype_2
1146	ntype_2
1147	ntype_3
1148	ntype_3
1149	ntype_0
1150	ntype_3
1151	ntype_1
1152	ntype_1
1153	ntype_0
1154	ntype_3
1155	ntype_2
1156	ntype_0
1157	ntype_2
1158	ntype_3
1159	ntype_2
1160	ntype_1
1161	ntype_3
1162	ntype_2
1163	ntype_1
1164	ntype_3
1165	ntype_1
1166	ntype_3
1167	ntype_1
1168	ntype_0
1169	ntype_1
1170	ntype_2
1171	ntype_1
1172	ntype_0
1173	ntype_0
1174	ntype_2
1175	ntype_2
1176	ntype_1
1177	ntype_2
1178	ntype_0
1179	ntype_1
1180	ntype_0
1181	ntype_2
1182	ntype_2
1183	ntype_0
1184	ntype_0
1185	ntype_1
1186	ntype_3
1187	ntype_3
1188	ntype_3
1189	ntype_1
1190	ntype_1
1191	ntype_0
1192	ntype_2
1193	ntype_1
1194	ntype_0
1195	ntype_1
1196	ntype_3
1197	ntype_1
1198	ntype_3
1199	ntype_3
1200	ntype_2
1201	ntype_2
1202	ntype_0
1203	ntype_0
1204	ntype_3
1205	ntype_3
1206	ntype_3
1207	ntype_0
1208	ntype_3
1209	ntype_3
1210	ntype_1
1211	ntype_3
1212	ntype_2
1213	ntype_0
1214	ntype_1
1215	ntype_2
1216	ntype_1
1217	ntype_2
1218	ntype_2
1219	ntype_1
1220	ntype_2
1221	ntype_0
1222	ntype_0
1223	ntype_2
1224	ntype_2
1225	ntype_2
1226	ntype_1
1227	ntype_0
1228	ntype_1
1229	ntype_0
1230	ntype_1
1231	ntype_3
1232	ntype_1
1233	ntype_0
1234	ntype_2
1235	ntype_0
1236	ntype_0
1237	ntype_2
1238	ntype_1
1239	ntype_1
1240	ntype_2
1241	ntype_1
1242	ntype_3
1243	ntype_3
1244	ntype_2
1245	ntype_0
1246	ntype_3
1247	ntype_2
1248	ntype_1
1249	ntype_1
1250	ntype_1
1251	ntype_0
1252	ntype_3
1253	ntype_0
1254	ntype_1
1255	ntype_3
1256	ntype_2
1257	ntype_0
1258	ntype_3
1259	ntype_0
1260	ntype_3
1261	ntype_0
1262	ntype_2
1263	ntype_2
1264	ntype_1
1265	ntype_2
1266	ntype_1
1267	ntype_0
1268	ntype_2
1269	ntype_1
1270	ntype_1
1271	ntype_3
1272	ntype_2
1273	ntype_1
1274	ntype_2
1275	ntype_0
1276	ntype_3
1277	ntype_1
1278	ntype_2
1279	ntype_2
1280	ntype_3
1281	ntype_0
1282	ntype_1
1283	ntype_0
1284	ntype_0
1285	ntype_2
1286	ntype_0
1287	ntype_0
1288	ntype_2
1289	ntype_1
1290	ntype_3
1291	ntype_0
1292	ntype_3
1293	ntype_1
1294	ntype_1
1295	ntype_2
1296	ntype_0
1297	ntype_3
1298	ntype_2
1299	ntype_0
1300	ntype_2
1301	ntype_1
1302	ntype_1
1303	ntype_1
1304	ntype_3
1305	ntype_3
1306	ntype_1
1307	ntype_2
1308	ntype_0
1309	ntype_1
1310	ntype_3
1311	ntype_1
1312	ntype_1
1313	ntype_2
1314	ntype_2
1315	ntype_1
1316	ntype_2
1317	ntype_3
1318	ntype_3
1319	ntype_0
1320	ntype_0
1321	ntype_3
1322	ntype_0
1323	ntype_0
1324	ntype_1
1325	ntype_1
1326	ntype_0
1327	ntype_3
1328	ntype_2
1329	ntype_2
1330	ntype_2
1331	ntype_0
1332	ntype_0
1333	ntype_3
1334	ntype_1
1335	ntype_2
1336	ntype_1
1337	ntype_3
1338	ntype_3
1339	ntype_2
1340	ntype_2
1341	ntype_3
1342	ntype_1
1343	ntype_2
1344	ntype_1
1345	ntype_0
1346	ntype_0
1347	ntype_3
1348	ntype_3
1349	ntype_0
1350	ntype_2
1351	ntype_0
1352	ntype_0
1353	ntype_3
1354	ntype_2
1355	ntype_3
1356	ntype_0
1357	ntype_2
1358	ntype_0
1359	ntype_2
1360	ntype_1
1361	ntype_1
1362	ntype_0
1363	ntype_0
1364	ntype_0
1365	ntype_2
1366	ntype_3
1367	ntype_3
1368	ntype_2
1369	ntype_0
1370	ntype_2
1371	ntype_3
1372	ntype_2
1373	ntype_3
1374	ntype_0
1375	ntype_3
1376	ntype_2
1377	ntype_1
1378	ntype_2
1379	ntype_1
1380	ntype_3
1381	ntype_1
1382	ntype_3
1383	ntype_2
1384	ntype_0
1385	ntype_1
1386	ntype_2
1387	ntype_0
1388	ntype_3
1389	ntype_1
1390	ntype_1
1391	ntype_0
1392	ntype_3
1393	ntype_2
1394	ntype_1
1395	ntype_2
1396	ntype_1
1397	ntype_0
1398	ntype_0
1399	ntype_0
1400	ntype_1
1401	ntype_2
1402	ntype_3
1403	ntype_3
1404	ntype_0
1405	ntype_0
1406	ntype_2
1407	ntype_3
1408	ntype_0
1409	ntype_0
1410	ntype_0
1411	ntype_2
1412	ntype_3
1413	ntype_3
1414	ntype_1
1415	ntype_2
1416	ntype_3
1417	ntype_2
1418	ntype_0
1419	ntype_1
1420	ntype_1
1421	ntype_1
1422	ntype_1
1423	ntype_3
1424	ntype_1
1425	ntype_3
1426	ntype_0
1427	ntype_3
1428	ntype_1
1429	ntype_3
1430	ntype_2
1431	ntype_1
1432	ntype_2
1433	ntype_0
1434	ntype_0
1435	ntype_1
1436	ntype_0
1437	ntype_0
1438	ntype_2
1439	ntype_3
1440	ntype_2
1441	ntype_1
1442	ntype_1
1443	ntype_1
1444	ntype_1
1445	ntype_0
1446	ntype_2
1447	ntype_3
1448	ntype_2
1449	ntype_3
1450	ntype_0
1451	ntype_0
1452	ntype_0
1453	ntype_3
1454	ntype_1
1455	ntype_0
1456	ntype_1
1457	ntype_0
1458	ntype_3
1459	ntype_2
1460	ntype_1
1461	ntype_1
1462	ntype_1
1463	ntype_0
1464	ntype_3
1465	ntype_0
1466	ntype_1
1467	ntype_2
1468	ntype_1
1469	ntype_3
1470	ntype_1
1471	ntype_2
1472	ntype_1
1473	ntype_3
1474	ntype_1
1475	ntype_3
1476	ntype_0
1477	ntype_0
1478	ntype_2
1479	ntype_1
1480	ntype_2
1481	ntype_0
1482	ntype_3
1483	ntype_0
1484	ntype_2
1485	ntype_3
1486	ntype_1
1487	ntype_2
1488	ntype_1
1489	ntype_1
1490	ntype_1
1491	ntype_1
1492	ntype_1
1493	ntype_0
1494	ntype_2
1495	ntype_0
1496	ntype_1
1497	ntype_2
1498	ntype_2
1499	ntype_0
1500	ntype_2
1501	ntype_0
1502	ntype_2
1503	ntype_1
1504	ntype_0
1505	ntype_1
1506	ntype_0
1507	ntype_1
1508	ntype_2
1509	ntype_2
1510	ntype_1
1511	ntype_3
1512	ntype_0
1513	ntype_1
1514	ntype_1
1515	ntype_0
1516	ntype_2
1517	ntype_1
1518	ntype_0
1519	ntype_1
1520	ntype_0
1521	ntype_2
1522	ntype_2
1523	ntype_0
1524	ntype_2
1525	ntype_1
1526	ntype_1
1527	ntype_1
1528	ntype_0
1529	ntype_1
1530	ntype_1
1531	ntype_0
1532	ntype_1
1533	ntype_3
1534	ntype_2
1535	ntype_3
1536	ntype_2
1537	ntype_1
1538	ntype_1
1539	ntype_1
1540	ntype_3
1541	ntype_1
1542	ntype_3
1543	ntype_0
1544	ntype_3
1545	ntype_1
1546	ntype_1
1547	ntype_1
1548	ntype_0
1549	ntype_2
1550	ntype_3
1551	ntype_1
1552	ntype_1
1553	ntype_3
1554	ntype_2
1555	ntype_3
1556	ntype_3
1557	ntype_3
1558	ntype_2
1559	ntype_3
1560	ntype_3
1561	ntype_2
1562	ntype_0
1563	ntype_1
1564	ntype_0
1565	ntype_0
1566	ntype_3
1567	ntype_1
1568	ntype_0
1569	ntype_0
1570	ntype_3
1571	ntype_1
1572	ntype_2
1573	ntype_1
1574	ntype_3
1575	ntype_3
1576	ntype_0
1577	ntype_3
1578	ntype_1
1579	ntype_3
1580	ntype_1
1581	ntype_3
1582	ntype_3
1583	ntype_0
1584	ntype_2
1585	ntype_3
1586	ntype_0
1587	ntype_0
1588	ntype_3
1589	ntype_1
1590	ntype_3
1591	ntype_1
1592	ntype_2
1593	ntype_0
1594	ntype_2
1595	ntype_1
1596	ntype_3
1597	ntype_1
1598	ntype_0
1599	ntype_1
1600	ntype_0
1601	ntype_1
1602	ntype_0
1603	ntype_2
1604	ntype_2
1605	ntype_3
1606	ntype_1
1607	ntype_2
1608	ntype_3
1609	ntype_3
1610	ntype_1
1611	ntype_1
1612	ntype_3
1613	ntype_2
1614	ntype_0
1615	ntype_2
1616	ntype_0
1617	ntype_0
1618	ntype_0
1619	ntype_1
1620	ntype_3
1621	ntype_1
1622	ntype_1
1623	ntype_2
1624	ntype_3
1625	ntype_1
1626	ntype_0
1627	ntype_3
1628	ntype_1
1629	ntype_0
1630	ntype_0
1631	ntype_1
1632	ntype_1
1633	ntype_3
1634	ntype_1
1635	ntype_1
1636	ntype_0
1637	ntype_1
1638	ntype_2
1639	ntype_0
1640	ntype_2
1641	ntype_1
1642	ntype_1
1643	ntype_0
1644	ntype_0
1645	ntype_3
1646	ntype_1
1647	ntype_2
1648	ntype_2
1649	ntype_0
1650	ntype_0
1651	ntype_3
1652	ntype_0
1653	ntype_0
1654	ntype_3
1655	ntype_0
1656	ntype_1
1657	ntype_3
1658	ntype_1
1659	ntype_0
1660	ntype_3
1661	ntype_3
1662	ntype_3
1663	ntype_2
