NodeID	NodeType
673	ntype_0
674	ntype_3
675	ntype_3
676	ntype_3
677	ntype_2
678	ntype_3
679	ntype_3
680	ntype_3
681	ntype_1
682	ntype_1
683	ntype_1
684	ntype_1
685	ntype_2
686	ntype_2
687	ntype_0
688	ntype_2
689	ntype_3
690	ntype_3
691	ntype_3
692	ntype_1
693	ntype_0
694	ntype_1
695	ntype_2
696	ntype_0
697	ntype_1
698	ntype_2
699	ntype_0
700	ntype_2
701	ntype_1
702	ntype_0
703	ntype_0
704	ntype_0
705	ntype_1
706	ntype_3
707	ntype_2
708	ntype_2
709	ntype_3
710	ntype_2
711	ntype_1
712	ntype_1
713	ntype_0
714	ntype_1
715	ntype_0
716	ntype_3
717	ntype_1
718	ntype_2
719	ntype_2
720	ntype_2
721	ntype_0
722	ntype_2
723	ntype_3
724	ntype_3
725	ntype_0
726	ntype_1
727	ntype_2
728	ntype_3
729	ntype_1
730	ntype_2
731	ntype_0
732	ntype_2
733	ntype_0
734	ntype_2
735	ntype_2
736	ntype_3
737	ntype_3
738	ntype_0
739	ntype_2
740	ntype_1
741	ntype_2
742	ntype_2
743	ntype_3
744	ntype_0
745	ntype_3
746	ntype_2
747	ntype_0
748	ntype_3
749	ntype_2
750	ntype_2
751	ntype_0
752	ntype_0
753	ntype_1
754	ntype_1
755	ntype_0
756	ntype_0
757	ntype_0
758	ntype_0
759	ntype_1
760	ntype_1
761	ntype_1
762	ntype_0
763	ntype_1
764	ntype_1
765	ntype_1
766	ntype_1
767	ntype_1
768	ntype_1
769	ntype_1
770	ntype_0
771	ntype_1
772	ntype_1
773	ntype_2
774	ntype_2
775	ntype_0
776	ntype_2
777	ntype_2
778	ntype_3
779	ntype_1
780	ntype_0
781	ntype_1
782	ntype_2
783	ntype_3
784	ntype_0
785	ntype_1
786	ntype_1
787	ntype_1
788	ntype_2
789	ntype_2
790	ntype_3
791	ntype_1
792	ntype_2
793	ntype_2
794	ntype_2
795	ntype_0
796	ntype_1
797	ntype_0
798	ntype_2
799	ntype_3
800	ntype_0
801	ntype_2
802	ntype_2
803	ntype_0
804	ntype_2
805	ntype_2
806	ntype_0
807	ntype_0
808	ntype_0
809	ntype_0
810	ntype_2
811	ntype_3
812	ntype_0
813	ntype_3
814	ntype_2
815	ntype_2
816	ntype_2
817	ntype_2
818	ntype_1
819	ntype_0
820	ntype_3
821	ntype_1
822	ntype_0
823	ntype_0
824	ntype_1
825	ntype_0
826	ntype_2
827	ntype_3
828	ntype_1
829	ntype_2
830	ntype_3
831	ntype_0
832	ntype_2
833	ntype_0
834	ntype_0
835	ntype_2
836	ntype_0
837	ntype_1
838	ntype_1
839	ntype_2
840	ntype_2
841	ntype_1
842	ntype_2
843	ntype_2
844	ntype_0
845	ntype_2
846	ntype_0
847	ntype_1
848	ntype_0
849	ntype_2
850	ntype_0
851	ntype_3
852	ntype_0
853	ntype_3
854	ntype_2
855	ntype_1
856	ntype_1
857	ntype_3
858	ntype_0
859	ntype_0
860	ntype_0
861	ntype_1
862	ntype_1
863	ntype_0
864	ntype_3
865	ntype_2
866	ntype_1
867	ntype_2
868	ntype_2
869	ntype_1
870	ntype_1
871	ntype_3
872	ntype_2
873	ntype_3
874	ntype_3
875	ntype_1
876	ntype_1
877	ntype_1
878	ntype_1
879	ntype_0
880	ntype_1
881	ntype_2
882	ntype_2
883	ntype_2
884	ntype_0
885	ntype_0
886	ntype_2
887	ntype_3
888	ntype_1
889	ntype_2
890	ntype_1
891	ntype_3
892	ntype_1
893	ntype_2
894	ntype_3
895	ntype_1
896	ntype_0
897	ntype_3
898	ntype_0
899	ntype_1
900	ntype_3
901	ntype_1
902	ntype_3
903	ntype_0
904	ntype_0
905	ntype_1
906	ntype_1
907	ntype_2
908	ntype_2
909	ntype_2
910	ntype_3
911	ntype_1
912	ntype_2
913	ntype_2
914	ntype_2
915	ntype_0
916	ntype_2
917	ntype_1
918	ntype_2
919	ntype_3
920	ntype_1
921	ntype_2
922	ntype_1
923	ntype_1
924	ntype_2
925	ntype_3
926	ntype_1
927	ntype_3
928	ntype_1
929	ntype_2
930	ntype_2
931	ntype_2
932	ntype_3
933	ntype_3
934	ntype_1
935	ntype_0
936	ntype_0
937	ntype_1
938	ntype_1
939	ntype_0
940	ntype_3
941	ntype_0
942	ntype_1
943	ntype_2
944	ntype_0
945	ntype_2
946	ntype_0
947	ntype_2
948	ntype_1
949	ntype_3
950	ntype_1
951	ntype_1
952	ntype_1
953	ntype_2
954	ntype_2
955	ntype_0
956	ntype_0
957	ntype_1
958	ntype_3
959	ntype_1
960	ntype_3
961	ntype_3
962	ntype_2
963	ntype_3
964	ntype_2
965	ntype_2
966	ntype_0
967	ntype_0
968	ntype_3
969	ntype_2
970	ntype_2
971	ntype_3
972	ntype_3
973	ntype_1
974	ntype_2
975	ntype_2
976	ntype_2
977	ntype_3
978	ntype_3
979	ntype_1
980	ntype_0
981	ntype_3
982	ntype_0
983	ntype_2
984	ntype_0
985	ntype_3
986	ntype_3
987	ntype_3
988	ntype_1
989	ntype_1
990	ntype_1
991	ntype_2
992	ntype_3
993	ntype_1
994	ntype_3
995	ntype_3
996	ntype_1
997	ntype_3
998	ntype_3
999	ntype_3
1000	ntype_1
1001	ntype_2
1002	ntype_2
1003	ntype_0
1004	ntype_2
1005	ntype_2
1006	ntype_0
1007	ntype_3
1008	ntype_2
1009	ntype_0
1010	ntype_3
1011	ntype_2
1012	ntype_2
1013	ntype_3
1014	ntype_2
1015	ntype_2
1016	ntype_0
1017	ntype_0
1018	ntype_2
1019	ntype_2
1020	ntype_0
1021	ntype_2
1022	ntype_0
1023	ntype_1
1024	ntype_0
1025	ntype_3
1026	ntype_0
1027	ntype_2
1028	ntype_0
1029	ntype_1
1030	ntype_0
1031	ntype_2
1032	ntype_1
1033	ntype_0
1034	ntype_1
1035	ntype_2
1036	ntype_1
1037	ntype_1
1038	ntype_3
1039	ntype_1
1040	ntype_2
1041	ntype_0
1042	ntype_1
1043	ntype_0
1044	ntype_0
1045	ntype_3
1046	ntype_0
1047	ntype_1
1048	ntype_3
1049	ntype_3
1050	ntype_0
1051	ntype_3
1052	ntype_1
1053	ntype_3
1054	ntype_0
1055	ntype_2
1056	ntype_2
1057	ntype_1
1058	ntype_2
1059	ntype_3
1060	ntype_0
1061	ntype_1
1062	ntype_3
1063	ntype_2
1064	ntype_1
1065	ntype_0
1066	ntype_2
1067	ntype_1
1068	ntype_1
1069	ntype_0
1070	ntype_2
1071	ntype_0
1072	ntype_2
1073	ntype_2
1074	ntype_0
1075	ntype_0
1076	ntype_1
1077	ntype_1
1078	ntype_1
1079	ntype_3
1080	ntype_1
1081	ntype_0
1082	ntype_0
1083	ntype_3
1084	ntype_1
1085	ntype_2
1086	ntype_3
1087	ntype_0
1088	ntype_1
1089	ntype_3
1090	ntype_1
1091	ntype_2
1092	ntype_1
1093	ntype_0
1094	ntype_2
1095	ntype_3
1096	ntype_2
1097	ntype_1
1098	ntype_0
1099	ntype_3
1100	ntype_1
1101	ntype_2
1102	ntype_0
1103	ntype_0
1104	ntype_0
1105	ntype_2
1106	ntype_2
1107	ntype_1
1108	ntype_3
1109	ntype_3
1110	ntype_0
1111	ntype_3
1112	ntype_3
1113	ntype_1
1114	ntype_0
1115	ntype_2
1116	ntype_1
1117	ntype_1
1118	ntype_0
1119	ntype_2
1120	ntype_0
1121	ntype_2
1122	ntype_0
1123	ntype_0
1124	ntype_1
1125	ntype_2
1126	ntype_1
1127	ntype_0
1128	ntype_2
1129	ntype_1
1130	ntype_3
1131	ntype_1
1132	ntype_2
1133	ntype_2
1134	ntype_1
1135	ntype_2
1136	ntype_3
1137	ntype_1
1138	ntype_3
1139	ntype_1
1140	ntype_1
1141	ntype_0
1142	ntype_3
1143	ntype_0
1144	ntype_1
1145	ntype_2
1146	ntype_2
1147	ntype_3
1148	ntype_1
1149	ntype_0
1150	ntype_3
1151	ntype_3
1152	ntype_2
1153	ntype_0
1154	ntype_0
1155	ntype_0
1156	ntype_0
1157	ntype_3
1158	ntype_0
1159	ntype_0
1160	ntype_2
1161	ntype_2
1162	ntype_0
1163	ntype_1
1164	ntype_1
1165	ntype_3
1166	ntype_0
1167	ntype_2
1168	ntype_3
1169	ntype_1
1170	ntype_2
1171	ntype_3
1172	ntype_3
1173	ntype_3
1174	ntype_3
1175	ntype_2
1176	ntype_2
1177	ntype_3
1178	ntype_3
1179	ntype_0
1180	ntype_0
1181	ntype_3
1182	ntype_0
1183	ntype_1
1184	ntype_0
1185	ntype_3
1186	ntype_3
1187	ntype_1
1188	ntype_0
1189	ntype_0
1190	ntype_3
1191	ntype_1
1192	ntype_0
1193	ntype_2
1194	ntype_0
1195	ntype_1
1196	ntype_2
1197	ntype_2
1198	ntype_3
1199	ntype_1
1200	ntype_2
1201	ntype_3
1202	ntype_2
1203	ntype_3
1204	ntype_2
1205	ntype_2
1206	ntype_2
1207	ntype_3
1208	ntype_2
1209	ntype_1
1210	ntype_3
1211	ntype_1
1212	ntype_2
1213	ntype_0
1214	ntype_0
1215	ntype_3
1216	ntype_0
1217	ntype_3
1218	ntype_3
1219	ntype_3
1220	ntype_1
1221	ntype_0
1222	ntype_0
1223	ntype_1
1224	ntype_1
1225	ntype_2
1226	ntype_2
1227	ntype_2
1228	ntype_0
1229	ntype_0
1230	ntype_0
1231	ntype_0
1232	ntype_1
1233	ntype_2
1234	ntype_3
1235	ntype_2
1236	ntype_2
1237	ntype_1
1238	ntype_3
1239	ntype_2
1240	ntype_2
1241	ntype_1
1242	ntype_0
1243	ntype_2
1244	ntype_2
1245	ntype_0
1246	ntype_1
1247	ntype_2
1248	ntype_3
1249	ntype_2
1250	ntype_0
1251	ntype_2
1252	ntype_1
1253	ntype_1
1254	ntype_2
1255	ntype_2
1256	ntype_3
1257	ntype_1
1258	ntype_0
1259	ntype_0
1260	ntype_3
1261	ntype_3
1262	ntype_3
1263	ntype_2
1264	ntype_3
1265	ntype_1
1266	ntype_2
1267	ntype_1
1268	ntype_0
1269	ntype_1
1270	ntype_0
1271	ntype_0
1272	ntype_0
1273	ntype_1
1274	ntype_2
1275	ntype_1
1276	ntype_3
1277	ntype_3
1278	ntype_0
1279	ntype_2
1280	ntype_0
1281	ntype_1
1282	ntype_0
1283	ntype_3
1284	ntype_0
1285	ntype_1
1286	ntype_0
1287	ntype_3
1288	ntype_2
1289	ntype_3
1290	ntype_3
1291	ntype_3
1292	ntype_2
1293	ntype_0
1294	ntype_3
1295	ntype_2
1296	ntype_2
1297	ntype_0
1298	ntype_0
1299	ntype_0
1300	ntype_2
1301	ntype_3
1302	ntype_2
1303	ntype_3
1304	ntype_0
1305	ntype_0
1306	ntype_2
1307	ntype_3
1308	ntype_3
1309	ntype_1
1310	ntype_3
1311	ntype_2
1312	ntype_0
1313	ntype_1
1314	ntype_1
1315	ntype_3
1316	ntype_1
1317	ntype_3
1318	ntype_2
1319	ntype_2
1320	ntype_2
1321	ntype_3
1322	ntype_0
1323	ntype_2
1324	ntype_1
1325	ntype_0
1326	ntype_2
1327	ntype_3
1328	ntype_1
1329	ntype_0
1330	ntype_0
1331	ntype_0
1332	ntype_1
1333	ntype_1
1334	ntype_2
1335	ntype_0
1336	ntype_1
1337	ntype_0
1338	ntype_2
1339	ntype_2
1340	ntype_3
1341	ntype_0
1342	ntype_2
1343	ntype_3
1344	ntype_2
1345	ntype_1
1346	ntype_3
1347	ntype_1
1348	ntype_2
1349	ntype_1
1350	ntype_0
1351	ntype_3
1352	ntype_2
1353	ntype_0
1354	ntype_1
1355	ntype_1
1356	ntype_1
1357	ntype_0
1358	ntype_2
1359	ntype_3
1360	ntype_2
1361	ntype_2
1362	ntype_3
1363	ntype_1
1364	ntype_0
1365	ntype_3
1366	ntype_0
1367	ntype_0
1368	ntype_0
1369	ntype_1
1370	ntype_1
1371	ntype_2
1372	ntype_1
1373	ntype_3
1374	ntype_1
1375	ntype_3
1376	ntype_3
1377	ntype_1
1378	ntype_2
1379	ntype_2
1380	ntype_3
1381	ntype_3
1382	ntype_2
1383	ntype_0
1384	ntype_0
1385	ntype_3
1386	ntype_1
1387	ntype_3
1388	ntype_0
1389	ntype_2
1390	ntype_0
1391	ntype_2
1392	ntype_0
1393	ntype_1
1394	ntype_1
1395	ntype_3
1396	ntype_3
1397	ntype_3
1398	ntype_2
1399	ntype_0
1400	ntype_3
1401	ntype_1
1402	ntype_3
1403	ntype_3
1404	ntype_2
1405	ntype_3
1406	ntype_1
1407	ntype_2
1408	ntype_1
1409	ntype_2
1410	ntype_0
1411	ntype_3
1412	ntype_0
1413	ntype_0
1414	ntype_3
1415	ntype_2
1416	ntype_2
1417	ntype_2
1418	ntype_2
1419	ntype_2
1420	ntype_0
1421	ntype_2
1422	ntype_2
1423	ntype_1
1424	ntype_3
1425	ntype_2
1426	ntype_0
1427	ntype_2
1428	ntype_3
1429	ntype_2
1430	ntype_0
1431	ntype_3
1432	ntype_0
1433	ntype_3
1434	ntype_3
1435	ntype_0
1436	ntype_2
1437	ntype_3
1438	ntype_1
1439	ntype_0
1440	ntype_1
1441	ntype_0
1442	ntype_0
1443	ntype_0
1444	ntype_2
1445	ntype_3
1446	ntype_3
1447	ntype_1
1448	ntype_1
1449	ntype_1
1450	ntype_2
1451	ntype_3
1452	ntype_1
1453	ntype_2
1454	ntype_3
1455	ntype_2
1456	ntype_1
1457	ntype_2
1458	ntype_3
1459	ntype_1
1460	ntype_3
1461	ntype_2
1462	ntype_3
1463	ntype_3
1464	ntype_3
1465	ntype_3
1466	ntype_2
1467	ntype_3
1468	ntype_0
1469	ntype_0
1470	ntype_1
1471	ntype_2
1472	ntype_1
1473	ntype_0
1474	ntype_3
1475	ntype_3
1476	ntype_2
1477	ntype_2
1478	ntype_1
1479	ntype_1
1480	ntype_3
1481	ntype_0
1482	ntype_3
1483	ntype_3
1484	ntype_2
1485	ntype_1
1486	ntype_0
1487	ntype_0
1488	ntype_2
1489	ntype_0
1490	ntype_3
1491	ntype_1
1492	ntype_3
1493	ntype_1
1494	ntype_2
1495	ntype_2
1496	ntype_3
1497	ntype_0
1498	ntype_1
1499	ntype_0
1500	ntype_3
1501	ntype_3
1502	ntype_1
1503	ntype_2
1504	ntype_1
1505	ntype_0
1506	ntype_0
1507	ntype_1
1508	ntype_0
1509	ntype_0
1510	ntype_3
1511	ntype_0
1512	ntype_0
1513	ntype_2
1514	ntype_2
1515	ntype_3
1516	ntype_3
1517	ntype_3
1518	ntype_1
1519	ntype_2
1520	ntype_3
1521	ntype_0
1522	ntype_0
1523	ntype_3
1524	ntype_2
1525	ntype_3
1526	ntype_3
1527	ntype_2
1528	ntype_1
1529	ntype_1
1530	ntype_3
1531	ntype_0
1532	ntype_2
1533	ntype_2
1534	ntype_0
1535	ntype_0
1536	ntype_1
1537	ntype_1
1538	ntype_0
1539	ntype_1
1540	ntype_3
1541	ntype_0
1542	ntype_1
1543	ntype_2
1544	ntype_3
1545	ntype_3
1546	ntype_3
1547	ntype_0
1548	ntype_0
1549	ntype_1
1550	ntype_0
1551	ntype_3
1552	ntype_0
1553	ntype_2
1554	ntype_2
1555	ntype_3
1556	ntype_3
1557	ntype_0
1558	ntype_3
1559	ntype_3
1560	ntype_1
1561	ntype_3
1562	ntype_3
1563	ntype_0
1564	ntype_2
1565	ntype_3
1566	ntype_3
1567	ntype_2
1568	ntype_0
1569	ntype_3
1570	ntype_0
1571	ntype_1
1572	ntype_0
1573	ntype_3
1574	ntype_2
1575	ntype_0
1576	ntype_3
1577	ntype_1
1578	ntype_3
1579	ntype_0
1580	ntype_3
1581	ntype_2
1582	ntype_0
1583	ntype_0
1584	ntype_1
1585	ntype_1
1586	ntype_3
1587	ntype_3
1588	ntype_0
1589	ntype_2
1590	ntype_2
1591	ntype_2
1592	ntype_2
1593	ntype_1
1594	ntype_0
1595	ntype_2
1596	ntype_3
1597	ntype_0
1598	ntype_3
1599	ntype_3
1600	ntype_1
1601	ntype_1
1602	ntype_1
1603	ntype_2
1604	ntype_0
1605	ntype_0
1606	ntype_3
1607	ntype_1
1608	ntype_1
1609	ntype_3
1610	ntype_0
1611	ntype_1
1612	ntype_3
1613	ntype_2
1614	ntype_3
1615	ntype_3
1616	ntype_2
1617	ntype_3
1618	ntype_0
1619	ntype_2
1620	ntype_0
1621	ntype_3
1622	ntype_1
1623	ntype_2
1624	ntype_3
1625	ntype_2
1626	ntype_3
1627	ntype_0
1628	ntype_3
1629	ntype_3
1630	ntype_1
1631	ntype_3
1632	ntype_2
1633	ntype_0
1634	ntype_2
1635	ntype_2
1636	ntype_3
1637	ntype_0
1638	ntype_3
1639	ntype_0
1640	ntype_2
1641	ntype_1
1642	ntype_2
1643	ntype_3
1644	ntype_3
1645	ntype_0
1646	ntype_1
1647	ntype_1
1648	ntype_2
1649	ntype_2
1650	ntype_0
1651	ntype_0
1652	ntype_3
1653	ntype_1
1654	ntype_3
1655	ntype_0
1656	ntype_3
1657	ntype_3
1658	ntype_1
1659	ntype_0
1660	ntype_3
1661	ntype_3
1662	ntype_2
1663	ntype_0
